year,county,precinct,source_county_code,source_prct,source_alias,current_name_key,current_code_key,vtd00_key,vtd00_name_key,vtd10_key,vtd10_name_key,target_kind,target_key,resolution,conflict,conflict_status,resolution_source,confidence,evidence,alias_collision
2002,Dakota,APPLE VALLEY P-02,19,1020,DAKOTA-APPLEVALLEYP2,DAKOTA - 001020,DAKOTA - 001020,,DAKOTA - 0010,DAKOTA - 1020,DAKOTA - 1020,vtd10,DAKOTA - 1020,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-03,19,1030,DAKOTA-APPLEVALLEYP3,DAKOTA - 001030,DAKOTA - 001030,,DAKOTA - 0015,DAKOTA - 1030,DAKOTA - 1030,vtd10,DAKOTA - 1030,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-04,19,1040,DAKOTA-APPLEVALLEYP4,DAKOTA - 001040,DAKOTA - 001040,,DAKOTA - 0020,DAKOTA - 1040,DAKOTA - 1040,vtd10,DAKOTA - 1040,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-05,19,1050,DAKOTA-APPLEVALLEYP5,,DAKOTA - 001050,,DAKOTA - 0025,DAKOTA - 1050,DAKOTA - 1050,vtd10,DAKOTA - 1050,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-06,19,1060,DAKOTA-APPLEVALLEYP6,DAKOTA - 001060,DAKOTA - 001060,,DAKOTA - 0030,DAKOTA - 1060,DAKOTA - 1060,vtd10,DAKOTA - 1060,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-07,19,1070,DAKOTA-APPLEVALLEYP7,DAKOTA - 001070,DAKOTA - 001070,,DAKOTA - 0035,DAKOTA - 1070,DAKOTA - 1070,vtd10,DAKOTA - 1070,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-08,19,1080,DAKOTA-APPLEVALLEYP8,DAKOTA - 001080,DAKOTA - 001080,,DAKOTA - 0040,DAKOTA - 1080,DAKOTA - 1080,vtd10,DAKOTA - 1080,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-09,19,1090,DAKOTA-APPLEVALLEYP9,DAKOTA - 001090,DAKOTA - 001090,,DAKOTA - 0045,DAKOTA - 1090,DAKOTA - 1090,vtd10,DAKOTA - 1090,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-10,19,1100,DAKOTA-APPLEVALLEYP10,DAKOTA - 001100,DAKOTA - 001100,,DAKOTA - 0050,DAKOTA - 1100,DAKOTA - 1100,vtd10,DAKOTA - 1100,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-11,19,1110,DAKOTA-APPLEVALLEYP11,DAKOTA - 001110,DAKOTA - 001110,,DAKOTA - 0055,DAKOTA - 1110,DAKOTA - 1110,vtd10,DAKOTA - 1110,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-12,19,1120,DAKOTA-APPLEVALLEYP12,DAKOTA - 001120,DAKOTA - 001120,,DAKOTA - 0056,DAKOTA - 1120,DAKOTA - 1120,vtd10,DAKOTA - 1120,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-13,19,1130,DAKOTA-APPLEVALLEYP13,DAKOTA - 001130,DAKOTA - 001130,,DAKOTA - 0057,DAKOTA - 1130,DAKOTA - 1130,vtd10,DAKOTA - 1130,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-14,19,1140,DAKOTA-APPLEVALLEYP14,DAKOTA - 001140,DAKOTA - 001140,,,DAKOTA - 1140,DAKOTA - 1140,vtd10,DAKOTA - 1140,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,APPLE VALLEY P-15,19,1150,DAKOTA-APPLEVALLEYP15,DAKOTA - 001150,DAKOTA - 001150,,,DAKOTA - 1150,DAKOTA - 1150,vtd10,DAKOTA - 1150,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-01,19,1210,DAKOTA-BURNSVILLEP1,DAKOTA - 001210,DAKOTA - 001210,,DAKOTA - 0060,DAKOTA - 1210,DAKOTA - 1210,vtd10,DAKOTA - 1210,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-02,19,1220,DAKOTA-BURNSVILLEP2,DAKOTA - 001220,DAKOTA - 001220,,DAKOTA - 0065,DAKOTA - 1220,DAKOTA - 1220,vtd10,DAKOTA - 1220,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-03,19,1230,DAKOTA-BURNSVILLEP3,DAKOTA - 001230,DAKOTA - 001230,,DAKOTA - 0070,DAKOTA - 1230,DAKOTA - 1230,vtd10,DAKOTA - 1230,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-04,19,1240,DAKOTA-BURNSVILLEP4,DAKOTA - 001240,DAKOTA - 001240,,DAKOTA - 0075,DAKOTA - 1240,DAKOTA - 1240,vtd10,DAKOTA - 1240,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-05,19,1250,DAKOTA-BURNSVILLEP5,DAKOTA - 001250,DAKOTA - 001250,,DAKOTA - 0080,DAKOTA - 1250,DAKOTA - 1250,vtd10,DAKOTA - 1250,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-06,19,1260,DAKOTA-BURNSVILLEP6,DAKOTA - 001260,DAKOTA - 001260,,DAKOTA - 0085,DAKOTA - 1260,DAKOTA - 1260,vtd10,DAKOTA - 1260,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-07,19,1270,DAKOTA-BURNSVILLEP7,DAKOTA - 001270,DAKOTA - 001270,,DAKOTA - 0090,DAKOTA - 1270,DAKOTA - 1270,vtd10,DAKOTA - 1270,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-08,19,1280,DAKOTA-BURNSVILLEP8,DAKOTA - 001280,DAKOTA - 001280,,DAKOTA - 0095,DAKOTA - 1280,DAKOTA - 1280,vtd10,DAKOTA - 1280,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-09,19,1290,DAKOTA-BURNSVILLEP9,DAKOTA - 001290,DAKOTA - 001290,,DAKOTA - 0100,DAKOTA - 1290,DAKOTA - 1290,vtd10,DAKOTA - 1290,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-10,19,1300,DAKOTA-BURNSVILLEP10,DAKOTA - 001300,DAKOTA - 001300,,DAKOTA - 0105,DAKOTA - 1300,DAKOTA - 1300,vtd10,DAKOTA - 1300,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-11,19,1310,DAKOTA-BURNSVILLEP11,DAKOTA - 001310,DAKOTA - 001310,,DAKOTA - 0108,DAKOTA - 1310,DAKOTA - 1310,vtd10,DAKOTA - 1310,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-12,19,1320,DAKOTA-BURNSVILLEP12,DAKOTA - 001320,DAKOTA - 001320,,DAKOTA - 0106,DAKOTA - 1320,DAKOTA - 1320,vtd10,DAKOTA - 1320,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-13,19,1330,DAKOTA-BURNSVILLEP13,DAKOTA - 001330,DAKOTA - 001330,,DAKOTA - 0107,DAKOTA - 1330,DAKOTA - 1330,vtd10,DAKOTA - 1330,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-14,19,1340,DAKOTA-BURNSVILLEP14,DAKOTA - 001340,DAKOTA - 001340,,,DAKOTA - 1340,DAKOTA - 1340,vtd10,DAKOTA - 1340,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-15,19,1350,DAKOTA-BURNSVILLEP15,DAKOTA - 001350,DAKOTA - 001350,,,DAKOTA - 1350,DAKOTA - 1350,vtd10,DAKOTA - 1350,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-16,19,1360,DAKOTA-BURNSVILLEP16,DAKOTA - 001360,DAKOTA - 001360,,,DAKOTA - 1360,DAKOTA - 1360,vtd10,DAKOTA - 1360,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,BURNSVILLE P-17,19,1370,DAKOTA-BURNSVILLEP17,DAKOTA - 001370,DAKOTA - 001370,,,DAKOTA - 1370,DAKOTA - 1370,vtd10,DAKOTA - 1370,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,CASTLE ROCK TWP,19,1410,DAKOTA-CASTLEROCKTWP,DAKOTA - 001410,DAKOTA - 001410,,DAKOTA - 0110,DAKOTA - 1410,,vtd10,DAKOTA - 1410,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,COATES,19,1510,DAKOTA-COATES,DAKOTA - 001510,DAKOTA - 001510,,DAKOTA - 0115,DAKOTA - 1510,,vtd10,DAKOTA - 1510,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,DOUGLAS TWP,19,1610,DAKOTA-DOUGLASTWP,DAKOTA - 001610,DAKOTA - 001610,,DAKOTA - 0120,DAKOTA - 1610,,vtd10,DAKOTA - 1610,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,EAGAN P-01,19,1710,DAKOTA-EAGANP1,DAKOTA - 001710,DAKOTA - 001710,,DAKOTA - 0125,DAKOTA - 1710,DAKOTA - 1710,vtd10,DAKOTA - 1710,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-02,19,1720,DAKOTA-EAGANP2,DAKOTA - 001720,DAKOTA - 001720,,DAKOTA - 0130,DAKOTA - 1720,DAKOTA - 1720,vtd10,DAKOTA - 1720,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-03,19,1730,DAKOTA-EAGANP3,DAKOTA - 001730,DAKOTA - 001730,,DAKOTA - 0135,DAKOTA - 1730,DAKOTA - 1730,vtd10,DAKOTA - 1730,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-04,19,1740,DAKOTA-EAGANP4,DAKOTA - 001740,DAKOTA - 001740,,DAKOTA - 0140,DAKOTA - 1740,DAKOTA - 1740,vtd10,DAKOTA - 1740,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-05,19,1750,DAKOTA-EAGANP5,,DAKOTA - 001750,,DAKOTA - 0145,DAKOTA - 1750,DAKOTA - 1750,vtd10,DAKOTA - 1750,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-06,19,1760,DAKOTA-EAGANP6,,DAKOTA - 001760,,DAKOTA - 0150,DAKOTA - 1760,DAKOTA - 1760,vtd10,DAKOTA - 1760,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-07,19,1770,DAKOTA-EAGANP7,DAKOTA - 001770,DAKOTA - 001770,,DAKOTA - 0155,DAKOTA - 1770,DAKOTA - 1770,vtd10,DAKOTA - 1770,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-08,19,1780,DAKOTA-EAGANP8,DAKOTA - 001780,DAKOTA - 001780,,DAKOTA - 0160,DAKOTA - 1780,DAKOTA - 1780,vtd10,DAKOTA - 1780,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-09,19,1790,DAKOTA-EAGANP9,,DAKOTA - 001790,,DAKOTA - 0165,DAKOTA - 1790,DAKOTA - 1790,vtd10,DAKOTA - 1790,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-10,19,1800,DAKOTA-EAGANP10,DAKOTA - 001800,DAKOTA - 001800,,DAKOTA - 0170,DAKOTA - 1800,DAKOTA - 1800,vtd10,DAKOTA - 1800,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-11,19,1810,DAKOTA-EAGANP11,DAKOTA - 001810,DAKOTA - 001810,,DAKOTA - 0175,DAKOTA - 1810,DAKOTA - 1810,vtd10,DAKOTA - 1810,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-12,19,1820,DAKOTA-EAGANP12,DAKOTA - 001820,DAKOTA - 001820,,DAKOTA - 0180,DAKOTA - 1820,DAKOTA - 1820,vtd10,DAKOTA - 1820,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-13,19,1830,DAKOTA-EAGANP13,DAKOTA - 001830,DAKOTA - 001830,,DAKOTA - 0185,DAKOTA - 1830,DAKOTA - 1830,vtd10,DAKOTA - 1830,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-14,19,1840,DAKOTA-EAGANP14,DAKOTA - 001840,DAKOTA - 001840,,DAKOTA - 0190,DAKOTA - 1840,DAKOTA - 1840,vtd10,DAKOTA - 1840,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-15,19,1850,DAKOTA-EAGANP15,DAKOTA - 001850,DAKOTA - 001850,,DAKOTA - 0191,DAKOTA - 1850,DAKOTA - 1850,vtd10,DAKOTA - 1850,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-16,19,1860,DAKOTA-EAGANP16,DAKOTA - 001860,DAKOTA - 001860,,DAKOTA - 0192,DAKOTA - 1860,DAKOTA - 1860,vtd10,DAKOTA - 1860,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-17,19,1870,DAKOTA-EAGANP17,DAKOTA - 001870,DAKOTA - 001870,,DAKOTA - 0193,DAKOTA - 1870,DAKOTA - 1870,vtd10,DAKOTA - 1870,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-18,19,1880,DAKOTA-EAGANP18,,,,DAKOTA - 0194,DAKOTA - 1880,DAKOTA - 1880,vtd10,DAKOTA - 1880,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-19,19,1890,DAKOTA-EAGANP19,,,,DAKOTA - 0196,DAKOTA - 1890,DAKOTA - 1890,vtd10,DAKOTA - 1890,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-20,19,1900,DAKOTA-EAGANP20,,,,DAKOTA - 0197,DAKOTA - 1900,DAKOTA - 1900,vtd10,DAKOTA - 1900,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EAGAN P-21,19,1910,DAKOTA-EAGANP21,,,,DAKOTA - 0198,DAKOTA - 1910,DAKOTA - 1910,vtd10,DAKOTA - 1910,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,EMPIRE TWP,19,2010,DAKOTA-EMPIRETWP,DAKOTA - 002010,DAKOTA - 002010,,DAKOTA - 0195,DAKOTA - 2010,,vtd10,DAKOTA - 2010,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,EUREKA TWP,19,2110,DAKOTA-EUREKATWP,DAKOTA - 002110,DAKOTA - 002110,,DAKOTA - 0200,DAKOTA - 2110,,vtd10,DAKOTA - 2110,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,FARMINGTON P-1,19,2210,DAKOTA-FARMINGTONP1,DAKOTA - 002210,DAKOTA - 002210,,DAKOTA - 0205,DAKOTA - 2210,DAKOTA - 2210,vtd10,DAKOTA - 2210,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,FARMINGTON P-2,19,2220,DAKOTA-FARMINGTONP2,DAKOTA - 002220,DAKOTA - 002220,,DAKOTA - 0210,DAKOTA - 2220,DAKOTA - 2220,vtd10,DAKOTA - 2220,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,FARMINGTON P-3,19,2230,DAKOTA-FARMINGTONP3,DAKOTA - 002230,DAKOTA - 002230,,DAKOTA - 0215,DAKOTA - 2230,DAKOTA - 2230,vtd10,DAKOTA - 2230,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,FARMINGTON P-4,19,2240,DAKOTA-FARMINGTONP4,DAKOTA - 002240,DAKOTA - 002240,,,DAKOTA - 2240,DAKOTA - 2240,vtd10,DAKOTA - 2240,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,GREENVALE TWP,19,2310,DAKOTA-GREENVALETWP,DAKOTA - 002310,DAKOTA - 002310,,DAKOTA - 0220,DAKOTA - 2310,,vtd10,DAKOTA - 2310,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,HAMPTON CITY,19,2410,DAKOTA-HAMPTON,DAKOTA - 002410,DAKOTA - 002410,,DAKOTA - 0225,DAKOTA - 2410,,vtd10,DAKOTA - 2410,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,HAMPTON TWP,19,2510,DAKOTA-HAMPTONTWP,DAKOTA - 002510,DAKOTA - 002510,,DAKOTA - 0230,DAKOTA - 2510,,vtd10,DAKOTA - 2510,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,HASTINGS W-1 P-2,19,2610,DAKOTA-HASTINGSW1P2,DAKOTA - 002610,DAKOTA - 002610,,,DAKOTA - 2610,DAKOTA - 2610,vtd10,DAKOTA - 2610,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,HASTINGS W-1 P-3,19,2620,DAKOTA-HASTINGSW1P3,DAKOTA - 002620,DAKOTA - 002620,,,DAKOTA - 2620,DAKOTA - 2620,vtd10,DAKOTA - 2620,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,HASTINGS W-2,19,2630,DAKOTA-HASTINGSW2,,DAKOTA - 002630,,DAKOTA - 0240,DAKOTA - 2630,,vtd10,DAKOTA - 2630,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,HASTINGS W-3,19,2640,DAKOTA-HASTINGSW3,,DAKOTA - 002640,,DAKOTA - 0245,DAKOTA - 2640,,vtd10,DAKOTA - 2640,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,HASTINGS W-4 P-1,19,2650,DAKOTA-HASTINGSW4P1,DAKOTA - 002650,DAKOTA - 002650,,,DAKOTA - 2650,DAKOTA - 2650,vtd10,DAKOTA - 2650,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,HASTINGS W-4 P-2,19,2660,DAKOTA-HASTINGSW4P2,DAKOTA - 002660,DAKOTA - 002660,,,DAKOTA - 2660,DAKOTA - 2660,vtd10,DAKOTA - 2660,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-01,19,2710,DAKOTA-INVERGROVEHTSP1,DAKOTA - 002710,DAKOTA - 002710,,,DAKOTA - 2710,DAKOTA - 2710,vtd10,DAKOTA - 2710,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-02,19,2720,DAKOTA-INVERGROVEHTSP2,DAKOTA - 002720,DAKOTA - 002720,,,DAKOTA - 2720,DAKOTA - 2720,vtd10,DAKOTA - 2720,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-03,19,2730,DAKOTA-INVERGROVEHTSP3,DAKOTA - 002730,DAKOTA - 002730,,,DAKOTA - 2730,DAKOTA - 2730,vtd10,DAKOTA - 2730,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-04,19,2740,DAKOTA-INVERGROVEHTSP4,DAKOTA - 002740,DAKOTA - 002740,,,DAKOTA - 2740,DAKOTA - 2740,vtd10,DAKOTA - 2740,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-05,19,2750,DAKOTA-INVERGROVEHTSP5,DAKOTA - 002750,DAKOTA - 002750,,,DAKOTA - 2750,DAKOTA - 2750,vtd10,DAKOTA - 2750,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-06,19,2760,DAKOTA-INVERGROVEHTSP6,DAKOTA - 002760,DAKOTA - 002760,,,DAKOTA - 2760,DAKOTA - 2760,vtd10,DAKOTA - 2760,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-07,19,2770,DAKOTA-INVERGROVEHTSP7,DAKOTA - 002770,DAKOTA - 002770,,,DAKOTA - 2770,DAKOTA - 2770,vtd10,DAKOTA - 2770,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-08,19,2780,DAKOTA-INVERGROVEHTSP8,DAKOTA - 002780,DAKOTA - 002780,,,DAKOTA - 2780,DAKOTA - 2780,vtd10,DAKOTA - 2780,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-09,19,2790,DAKOTA-INVERGROVEHTSP9,DAKOTA - 002790,DAKOTA - 002790,,,DAKOTA - 2790,DAKOTA - 2790,vtd10,DAKOTA - 2790,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,INVER GROVE HTS P-10,19,2800,DAKOTA-INVERGROVEHTSP10,DAKOTA - 002800,DAKOTA - 002800,,,DAKOTA - 2800,DAKOTA - 2800,vtd10,DAKOTA - 2800,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-01,19,2910,DAKOTA-LAKEVILLEP1,DAKOTA - 002910,DAKOTA - 002910,,DAKOTA - 0290,DAKOTA - 2910,DAKOTA - 2910,vtd10,DAKOTA - 2910,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-02,19,2920,DAKOTA-LAKEVILLEP2,DAKOTA - 002920,DAKOTA - 002920,,DAKOTA - 0295,DAKOTA - 2920,DAKOTA - 2920,vtd10,DAKOTA - 2920,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-03,19,2930,DAKOTA-LAKEVILLEP3,DAKOTA - 002930,DAKOTA - 002930,,DAKOTA - 0300,DAKOTA - 2930,DAKOTA - 2930,vtd10,DAKOTA - 2930,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-04,19,2940,DAKOTA-LAKEVILLEP4,DAKOTA - 002940,DAKOTA - 002940,,DAKOTA - 0305,DAKOTA - 2940,DAKOTA - 2940,vtd10,DAKOTA - 2940,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-05,19,2950,DAKOTA-LAKEVILLEP5,DAKOTA - 002950,DAKOTA - 002950,,DAKOTA - 0310,DAKOTA - 2950,DAKOTA - 2950,vtd10,DAKOTA - 2950,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-06,19,2960,DAKOTA-LAKEVILLEP6,DAKOTA - 002960,DAKOTA - 002960,,DAKOTA - 0311,DAKOTA - 2960,DAKOTA - 2960,vtd10,DAKOTA - 2960,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-07,19,2970,DAKOTA-LAKEVILLEP7,DAKOTA - 002970,DAKOTA - 002970,,DAKOTA - 0312,DAKOTA - 2970,DAKOTA - 2970,vtd10,DAKOTA - 2970,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-08,19,2980,DAKOTA-LAKEVILLEP8,DAKOTA - 002980,DAKOTA - 002980,,DAKOTA - 0313,DAKOTA - 2980,DAKOTA - 2980,vtd10,DAKOTA - 2980,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-09,19,2990,DAKOTA-LAKEVILLEP9,DAKOTA - 002990,DAKOTA - 002990,,DAKOTA - 0314,DAKOTA - 2990,DAKOTA - 2990,vtd10,DAKOTA - 2990,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-10,19,3000,DAKOTA-LAKEVILLEP10,DAKOTA - 003000,DAKOTA - 003000,,DAKOTA - 0316,DAKOTA - 3000,DAKOTA - 3000,vtd10,DAKOTA - 3000,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-11,19,3010,DAKOTA-LAKEVILLEP11,DAKOTA - 003010,DAKOTA - 003010,,DAKOTA - 0317,DAKOTA - 3010,DAKOTA - 3010,vtd10,DAKOTA - 3010,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-12,19,3020,DAKOTA-LAKEVILLEP12,DAKOTA - 003020,DAKOTA - 003020,,,DAKOTA - 3020,DAKOTA - 3020,vtd10,DAKOTA - 3020,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-13,19,3030,DAKOTA-LAKEVILLEP13,DAKOTA - 003030,DAKOTA - 003030,,,DAKOTA - 3030,DAKOTA - 3030,vtd10,DAKOTA - 3030,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LAKEVILLE P-14,19,3040,DAKOTA-LAKEVILLEP14,DAKOTA - 003040,DAKOTA - 003040,,,DAKOTA - 3040,DAKOTA - 3040,vtd10,DAKOTA - 3040,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,LILYDALE,19,3110,DAKOTA-LILYDALE,DAKOTA - 003110,DAKOTA - 003110,,DAKOTA - 0315,DAKOTA - 3110,,vtd10,DAKOTA - 3110,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,MARSHAN TWP,19,3210,DAKOTA-MARSHANTWP,DAKOTA - 003210,DAKOTA - 003210,,DAKOTA - 0320,DAKOTA - 3210,,vtd10,DAKOTA - 3210,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,MENDOTA CITY,19,3310,DAKOTA-MENDOTA,DAKOTA - 003310,DAKOTA - 003310,,DAKOTA - 0325,DAKOTA - 3310,,vtd10,DAKOTA - 3310,vtd10_code_only,0,no_conflict,vtd10,medium,,0
2002,Dakota,MENDOTA HTS P-1,19,3410,DAKOTA-MENDOTAHTSP1,DAKOTA - 003410,DAKOTA - 003410,,DAKOTA - 0330,DAKOTA - 3410,DAKOTA - 3410,vtd10,DAKOTA - 3410,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,MENDOTA HTS P-2,19,3420,DAKOTA-MENDOTAHTSP2,DAKOTA - 003420,DAKOTA - 003420,,DAKOTA - 0335,DAKOTA - 3420,DAKOTA - 3420,vtd10,DAKOTA - 3420,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
2002,Dakota,MENDOTA HTS P-3,19,3430,DAKOTA-MENDOTAHTSP3,DAKOTA - 003430,DAKOTA - 003430,,DAKOTA - 0340,DAKOTA - 3430,DAKOTA - 3430,vtd10,DAKOTA - 3430,vtd10_name_code_agree,0,no_conflict,vtd10,high,,0
