county_fips,source_precinct,target_precinct,population,block_count,weight_share
037,003610,003610,86,8,1.000000000000
037,003710,003710,865,32,1.000000000000
037,003810,003810,1261,19,1.000000000000
037,003910,003910,466,26,1.000000000000
037,004010,001400,29,2,0.038157894737
037,004010,004010,731,48,0.961842105263
037,004110,004110,2354,61,1.000000000000
037,004210,004210,1841,26,0.417365676717
037,004210,004240,126,1,0.028564951258
037,004210,004270,2444,29,0.554069372024
037,004220,004220,3392,38,0.656219771716
037,004220,004240,913,12,0.176629909073
037,004220,004260,196,58,0.037918359451
037,004220,004280,668,6,0.129231959760
037,004230,004230,3420,31,0.958520179372
037,004230,004270,148,3,0.041479820628
037,004240,004240,2798,33,1.000000000000
037,004250,002010,0,1,0.000453514739
037,004250,003080,0,1,0.000453514739
037,004250,004250,2203,21,0.999092970522
037,004260,004250,1339,17,0.515594917212
037,004260,004260,1258,16,0.484405082788
037,004270,004210,1721,25,0.350938009788
037,004270,004270,451,11,0.091965742251
037,004270,004280,2732,24,0.557096247961
037,004310,004310,460,30,1.000000000000
037,004410,004410,4370,62,1.000000000000
037,004420,004420,2516,43,1.000000000000
037,004430,004430,3860,58,0.730645466591
037,004430,004440,1155,20,0.218625780806
037,004430,004460,268,4,0.050728752603
037,004440,004440,1584,33,1.000000000000
037,004450,004450,3863,82,0.551384527548
037,004450,004460,3143,48,0.448615472452
037,004510,004510,522,5,1.000000000000
037,004610,004610,441,14,1.000000000000
037,004710,004710,1290,73,1.000000000000
037,004810,004810,538,55,1.000000000000
037,004910,004910,3523,49,0.879430853719
037,004910,004920,483,7,0.120569146281
037,004920,004920,2563,21,1.000000000000
037,004940,004940,3951,64,0.846945337621
037,004940,004970,714,9,0.153054662379
037,004950,004950,2528,16,1.000000000000
037,004970,004970,2758,43,1.000000000000
037,004980,002790,0,3,0.000732064422
037,004980,004920,275,2,0.067105905320
037,004980,004980,3820,44,0.932162030259
039,000005,000005,308,58,1.000000000000
039,000007,000007,0,1,1.000000000000
039,000010,000010,602,48,1.000000000000
039,000015,000015,513,32,1.000000000000
039,000020,000020,423,51,1.000000000000
039,000025,000025,561,61,1.000000000000
039,000030,000030,2182,67,0.999541914796
039,000030,000080,0,1,0.000458085204
039,000032,000005,0,2,0.003012048193
039,000032,000032,662,30,0.996987951807
039,000035,000035,211,36,1.000000000000
039,000040,000040,1364,63,1.000000000000
039,000045,000045,483,38,1.000000000000
039,000050,000050,507,7,0.998031496063
039,000050,000060,0,1,0.001968503937
039,000051,000050,83,2,0.017581020970
039,000051,000051,4023,103,0.852149968227
039,000051,000052,615,9,0.130269010803
039,000052,000052,1623,37,1.000000000000
039,000055,000055,1111,46,1.000000000000
039,000060,000050,0,1,0.000533049041
039,000060,000051,0,1,0.000533049041
039,000060,000052,7,2,0.003731343284
039,000060,000060,1867,87,0.995202558635
039,000065,000065,743,92,1.000000000000
039,000070,000070,179,35,1.000000000000
039,000075,000075,665,58,1.000000000000
039,000080,000030,7,1,0.008235294118
039,000080,000080,843,83,0.991764705882
039,000085,000085,861,64,1.000000000000
039,000090,000090,424,70,1.000000000000
041,000005,000005,479,10,0.928294573643
041,000005,000025,37,4,0.071705426357
041,000007,000005,1947,42,0.830277185501
041,000007,000025,398,16,0.169722814499
041,000010,000005,47,2,0.017689123071
041,000010,000010,2610,50,0.982310876929
041,000015,000005,325,12,0.087671971945
041,000015,000010,394,16,0.106285405989
041,000015,000015,2946,56,0.794712705692
041,000015,000020,42,3,0.011329916374
041,000020,000020,2792,99,1.000000000000
041,000025,000020,0,2,0.007042253521
041,000025,000025,281,17,0.989436619718
041,000025,000100,0,1,0.003521126761
041,000027,000025,2029,89,1.000000000000
041,000030,000005,6,7,0.002022926500
041,000030,000010,0,1,0.000337154417
041,000030,000015,0,1,0.000337154417
041,000030,000030,2958,66,0.997302764666
041,000035,000035,341,45,1.000000000000
041,000040,000040,501,31,1.000000000000
041,000045,000045,763,59,0.997385620915
041,000045,000090,0,2,0.002614379085
041,000050,000050,497,28,1.000000000000
041,000055,000005,8,1,0.003589053387
041,000055,000055,2221,87,0.996410946613
041,000060,000060,603,32,1.000000000000
041,000065,000060,0,1,0.004484304933
041,000065,000065,222,52,0.995515695067
041,000070,000070,170,12,1.000000000000
041,000075,000075,349,19,1.000000000000
041,000080,000080,799,58,0.998750000000
041,000080,000105,0,1,0.001250000000
041,000085,000085,944,82,1.000000000000
041,000090,000090,1265,61,0.900997150997
041,000090,000092,139,4,0.099002849003
041,000095,000095,266,15,1.000000000000
041,000100,000005,28,2,0.006542056075
041,000100,000025,0,1,0.000233644860
041,000100,000100,4251,161,0.993224299065
041,000105,000105,1158,52,1.000000000000
041,000110,000110,404,48,1.000000000000
041,000115,000115,346,33,1.000000000000
041,000120,000120,100,8,1.000000000000
041,000125,000125,417,43,1.000000000000
041,000130,000130,431,21,1.000000000000
041,000135,000135,914,57,1.000000000000
041,000140,000140,763,94,1.000000000000
041,000145,000145,182,17,1.000000000000
041,000150,000150,351,37,1.000000000000
041,000155,000155,1630,53,1.000000000000
041,000160,000160,681,53,1.000000000000
041,000165,000165,232,53,0.995708154506
041,000165,000175,0,1,0.004291845494
041,000170,000170,462,45,1.000000000000
041,000175,000175,277,65,1.000000000000
043,000005,000005,248,51,1.000000000000
043,000010,000010,1105,102,1.000000000000
043,000015,000015,1058,48,1.000000000000
043,000020,000020,1011,103,1.000000000000
043,000025,000020,27,5,0.069948186528
043,000025,000025,359,103,0.930051813472
043,000030,000030,348,31,1.000000000000
043,000035,000035,188,61,1.000000000000
043,000040,000040,256,71,1.000000000000
043,000045,000045,172,20,1.000000000000
043,000050,000050,240,46,1.000000000000
043,000055,000055,255,55,1.000000000000
043,000060,000060,177,25,1.000000000000
043,000065,000065,549,45,1.000000000000
043,000070,000070,166,56,1.000000000000
043,000075,000075,210,63,1.000000000000
043,000080,000080,249,67,1.000000000000
043,000085,000085,216,25,1.000000000000
043,000090,000090,221,78,1.000000000000
043,000095,000095,488,40,1.000000000000
043,000100,000100,211,50,1.000000000000
043,000105,000105,158,53,1.000000000000
043,000110,000110,656,43,1.000000000000
043,000115,000115,170,63,1.000000000000
043,000120,000120,143,59,1.000000000000
043,000125,000125,185,35,1.000000000000
043,000130,000130,122,63,1.000000000000
043,000135,000135,164,72,1.000000000000
043,000140,000140,323,80,1.000000000000
043,000145,000145,205,48,1.000000000000
043,000150,000150,69,11,1.000000000000
043,000155,000155,2410,146,1.000000000000
043,000160,000160,1391,106,1.000000000000
043,000165,000165,171,38,1.000000000000
045,000005,000005,409,65,1.000000000000
045,000010,000010,303,41,1.000000000000
045,000015,000015,209,47,1.000000000000
045,000020,000020,324,45,1.000000000000
045,000025,000025,421,41,1.000000000000
045,000030,000030,310,19,1.000000000000
045,000035,000035,653,46,1.000000000000
045,000040,000040,285,37,1.000000000000
045,000045,000045,379,65,0.997368421053
045,000045,000150,0,1,0.002631578947
045,000050,000050,1826,76,0.995637949836
045,000050,000055,8,1,0.004362050164
045,000055,000055,523,59,0.998091603053
045,000055,000130,0,1,0.001908396947
045,000060,000060,479,47,1.000000000000
045,000065,000040,0,1,0.002732240437
045,000065,000065,365,42,0.997267759563
045,000070,000070,409,17,1.000000000000
045,000075,000075,301,47,1.000000000000
045,000080,000080,1043,74,1.000000000000
045,000085,000085,391,36,1.000000000000
045,000090,000090,239,51,0.995833333333
045,000090,000100,0,1,0.004166666667
045,000095,000095,381,44,1.000000000000
045,000100,000045,0,1,0.001379310345
045,000100,000090,4,3,0.005517241379
045,000100,000100,720,62,0.993103448276
045,000105,000105,716,56,1.000000000000
045,000110,000110,437,40,1.000000000000
045,000115,000115,370,38,1.000000000000
045,000120,000020,57,2,0.246753246753
045,000120,000120,174,15,0.753246753247
045,000125,000125,234,21,1.000000000000
045,000130,000045,0,1,0.002710027100
045,000130,000130,368,55,0.997289972900
045,000135,000135,208,36,1.000000000000
045,000140,000140,1322,84,1.000000000000
045,000150,000150,370,32,1.000000000000
045,000155,000155,1860,67,1.000000000000
045,000160,000160,790,63,1.000000000000
045,000165,000165,2447,115,1.000000000000
045,000175,000175,545,49,1.000000000000
045,000180,000180,482,73,1.000000000000
045,000185,000185,67,19,1.000000000000
045,000190,000190,432,24,1.000000000000
045,000195,000195,367,39,1.000000000000
047,000005,000005,3030,76,0.931734317343
047,000005,000015,218,7,0.067035670357
047,000005,000077,0,4,0.001230012300
047,000010,000015,105,4,1.000000000000
047,000015,000015,2712,79,1.000000000000
047,000025,000025,3327,80,1.000000000000
047,000035,000035,3188,98,1.000000000000
047,000045,000045,3066,179,0.997722095672
047,000045,000060,7,1,0.002277904328
047,000050,000050,2839,93,0.999647887324
047,000050,000060,0,1,0.000352112676
047,000060,000025,0,1,0.001672240803
047,000060,000050,0,1,0.001672240803
047,000060,000060,558,74,0.933110367893
047,000060,000061,33,14,0.055183946488
047,000060,000063,5,2,0.008361204013
047,000061,000005,6,1,0.857142857143
047,000061,000015,0,1,0.142857142857
047,000065,000065,583,29,1.000000000000
047,000070,000070,283,63,1.000000000000
047,000075,000075,444,48,0.560606060606
047,000075,000077,348,46,0.439393939394
047,000080,000080,401,86,1.000000000000
047,000085,000085,302,57,1.000000000000
047,000090,000080,0,1,0.001438848921
047,000090,000090,694,22,0.998561151079
047,000095,000095,153,14,1.000000000000
047,000100,000100,367,21,1.000000000000
047,000105,000105,264,20,1.000000000000
047,000110,000110,233,49,1.000000000000
047,000115,000115,441,71,1.000000000000
047,000120,000120,508,17,1.000000000000
047,000125,000125,437,63,1.000000000000
047,000130,000130,568,59,1.000000000000
047,000135,000135,321,27,1.000000000000
047,000140,000140,253,73,1.000000000000
047,000145,000145,252,13,1.000000000000
047,000150,000150,339,103,1.000000000000
047,000155,000155,308,20,1.000000000000
047,000160,000160,291,82,1.000000000000
047,000165,000165,52,9,1.000000000000
047,000170,000170,423,98,1.000000000000
047,000175,000175,225,63,1.000000000000
047,000180,000180,538,73,1.000000000000
047,000185,000185,47,4,1.000000000000
047,000190,000190,466,48,1.000000000000
047,000195,000195,309,64,1.000000000000
047,000200,000200,357,73,1.000000000000
047,000205,000205,643,64,1.000000000000
047,000210,000150,0,1,0.002331002331
047,000210,000210,428,47,0.997668997669
047,000215,000130,0,3,0.007653061224
047,000215,000215,389,92,0.992346938776
047,000220,000220,134,15,1.000000000000
049,000005,000005,138,8,1.000000000000
049,000010,000010,514,56,0.994197292070
049,000010,000180,3,3,0.005802707930
049,000015,000015,478,28,1.000000000000
049,000020,000020,2154,82,0.997684113015
049,000020,000025,0,3,0.001389532191
049,000020,000030,0,2,0.000926354794
049,000025,000025,2066,85,1.000000000000
049,000030,000030,1028,48,1.000000000000
049,000035,000035,382,58,1.000000000000
049,000040,000040,209,12,1.000000000000
049,000045,000045,745,67,1.000000000000
049,000050,000050,1555,132,1.000000000000
049,000055,000055,1250,28,1.000000000000
049,000060,000060,542,49,1.000000000000
049,000065,000065,947,39,1.000000000000
049,000070,000070,383,50,1.000000000000
049,000075,000075,1894,62,1.000000000000
049,000080,000080,388,49,1.000000000000
049,000085,000050,0,1,0.001119820829
049,000085,000085,892,41,0.998880179171
049,000090,000030,0,1,0.001044932079
049,000090,000090,956,60,0.998955067921
049,000095,000010,0,1,0.001592356688
049,000095,000095,627,55,0.998407643312
049,000100,000100,2884,78,1.000000000000
049,000105,000100,0,3,0.005172413793
049,000105,000105,572,62,0.986206896552
049,000105,000210,5,1,0.008620689655
049,000110,000110,2055,105,1.000000000000
049,000115,000115,2210,155,1.000000000000
049,000125,000125,2088,55,1.000000000000
049,000130,000130,1894,19,1.000000000000
049,000140,000140,2156,28,1.000000000000
049,000145,000145,1863,10,1.000000000000
049,000155,000155,2223,70,0.857308137293
049,000155,000160,370,1,0.142691862707
049,000160,000160,1688,33,1.000000000000
049,000170,000170,744,62,1.000000000000
049,000175,000175,1140,55,1.000000000000
049,000180,000180,857,91,0.997671711292
049,000180,000205,0,2,0.002328288708
049,000185,000185,377,37,1.000000000000
049,000190,000190,1113,34,1.000000000000
049,000195,000070,0,1,0.002525252525
049,000195,000195,395,46,0.997474747475
049,000200,000200,598,51,1.000000000000
049,000205,000030,0,1,0.001169590643
049,000205,000205,854,108,0.998830409357
049,000210,000210,1653,44,1.000000000000
049,000215,000215,2073,69,1.000000000000
049,000220,000210,53,3,0.085621970921
049,000220,000220,566,44,0.914378029079
051,000005,000005,469,18,1.000000000000
051,000010,000010,366,26,1.000000000000
051,000015,000015,98,34,1.000000000000
051,000020,000020,1208,76,0.946708463950
051,000020,000105,68,1,0.053291536050
051,000025,000025,125,26,1.000000000000
051,000030,000030,278,54,1.000000000000
051,000035,000035,397,57,1.000000000000
051,000040,000040,49,55,1.000000000000
051,000045,000045,384,47,1.000000000000
051,000050,000050,698,34,0.998569384835
051,000050,000055,0,1,0.001430615165
051,000055,000055,269,36,1.000000000000
051,000060,000060,94,41,1.000000000000
051,000065,000065,123,36,1.000000000000
051,000070,000070,72,43,1.000000000000
051,000075,000075,109,22,1.000000000000
051,000080,000080,52,21,1.000000000000
051,000085,000085,47,52,1.000000000000
051,000090,000090,488,66,1.000000000000
051,000095,000095,143,44,1.000000000000
051,000100,000100,98,41,1.000000000000
051,000105,000105,141,50,1.000000000000
051,000110,000060,0,1,0.007518796992
051,000110,000110,132,39,0.992481203008
051,000115,000115,166,17,1.000000000000
053,000005,000005,2380,33,1.000000000000
053,000010,000010,2495,36,1.000000000000
053,000015,000010,666,7,0.240346445327
053,000015,000015,2105,14,0.759653554673
053,000020,000010,0,1,0.000293341156
053,000020,000015,559,13,0.163977706072
053,000020,000020,2849,24,0.835728952772
053,000025,000035,3541,22,1.000000000000
053,000030,000020,330,5,0.119782214156
053,000030,000025,877,15,0.318330308530
053,000030,000030,1496,20,0.543012704174
053,000030,000040,52,1,0.018874773140
053,000035,000025,1519,21,0.829601310759
053,000035,000030,312,6,0.170398689241
053,000036,000015,629,8,0.203494014882
053,000036,000030,1744,23,0.564218699450
053,000036,000035,195,3,0.063086379812
053,000036,000040,523,2,0.169200905856
053,000040,000040,1839,18,0.644810659187
053,000040,000045,1013,19,0.355189340813
053,000045,000040,935,11,0.226886677991
053,000045,000055,3186,35,0.773113322009
053,000050,000075,2034,22,1.000000000000
053,000055,000060,3416,20,1.000000000000
053,000060,000070,2457,36,1.000000000000
053,000065,000050,1317,30,0.587946428571
053,000065,000065,923,6,0.412053571429
053,000070,000045,2134,34,0.741229593609
053,000070,000050,745,6,0.258770406391
053,000071,000065,1808,25,1.000000000000
053,000075,000110,2028,52,0.582758620690
053,000075,000115,1452,36,0.417241379310
053,000080,000100,1548,23,0.713692946058
053,000080,000115,620,30,0.285846011987
053,000080,000125,0,1,0.000461041955
053,000085,000085,1686,42,1.000000000000
053,000090,000090,825,21,0.407407407407
053,000090,000095,1200,17,0.592592592593
053,000095,000090,1650,22,0.467025191056
053,000095,000095,1150,16,0.325502405887
053,000095,000105,733,4,0.207472403057
053,000100,000105,1821,32,0.721473851030
053,000100,000115,703,15,0.278526148970
053,000105,000095,643,10,0.240823970037
053,000105,000100,2027,14,0.759176029963
053,000106,000075,0,1,0.000485436893
053,000106,000080,2059,23,0.999514563107
053,000107,000120,2562,53,1.000000000000
053,000110,000005,569,9,0.170206401436
053,000110,000150,2774,61,0.829793598564
053,000115,000145,5085,62,0.973205741627
053,000115,000150,140,3,0.026794258373
053,000120,000135,624,11,0.190301921317
053,000120,000150,2655,42,0.809698078683
053,000125,000140,3136,82,0.999681224099
053,000125,002595,0,1,0.000318775901
053,000130,000130,3119,48,0.900404157044
053,000130,000135,345,9,0.099595842956
053,000131,000135,1960,29,1.000000000000
053,000132,000125,2794,31,1.000000000000
053,000200,000200,4582,85,1.000000000000
053,000205,000200,350,10,0.071022727273
053,000205,000205,4566,77,0.926542207792
053,000205,000210,12,4,0.002435064935
053,000210,000205,202,2,0.038178038178
053,000210,000210,5087,65,0.961443961444
053,000210,000215,0,1,0.000189000189
053,000210,000365,0,1,0.000189000189
053,000215,000205,191,4,0.034028148940
053,000215,000210,0,1,0.000178157848
053,000215,000215,5421,81,0.965793693212
053,000220,000220,5098,64,0.775007601095
053,000220,000225,1480,17,0.224992398905
053,000225,000225,3519,63,1.000000000000
053,000230,000220,1624,16,0.496029321930
053,000230,000225,1650,15,0.503970678070
053,000300,000340,3039,30,1.000000000000
053,000305,000345,2922,28,1.000000000000
053,000310,000305,4455,25,1.000000000000
053,000315,000310,3378,32,1.000000000000
053,000320,000320,3629,33,0.908385481852
053,000320,000330,366,5,0.091614518148
053,000325,000315,4523,42,0.997134038801
053,000325,000430,13,4,0.002865961199
053,000330,000330,3026,40,0.691025348253
053,000330,000335,0,1,0.000228362640
053,000330,000430,1352,18,0.308746289107
053,000335,000330,1036,13,0.204743083004
053,000335,000380,2816,27,0.556521739130
053,000335,000430,1208,12,0.238735177866
053,000340,000350,2584,23,0.797777091695
053,000340,000365,655,8,0.202222908305
053,000345,000345,556,4,0.156752184945
053,000345,000355,2991,28,0.843247815055
053,000350,000360,0,1,0.000263157895
053,000350,000365,3798,40,0.999473684211
053,000350,000370,0,1,0.000263157895
053,000355,000360,2387,18,0.999162829636
053,000355,000370,0,2,0.000837170364
053,000360,000325,8,1,0.002654280027
053,000360,000335,0,1,0.000331785003
053,000360,000370,3005,31,0.997013934970
053,000362,000325,1936,19,0.999483737739
053,000362,000335,0,1,0.000516262261
053,000365,000370,1347,17,0.999258160237
053,000365,000375,0,1,0.000741839763
053,000370,000375,3581,48,1.000000000000
053,000375,000335,4208,40,1.000000000000
053,000395,000405,4188,69,1.000000000000
053,000397,000395,3899,50,0.617028010761
053,000397,000400,2420,19,0.382971989239
053,000400,000405,30,3,0.009956853634
053,000400,000410,2983,35,0.990043146366
053,000405,000405,0,1,0.000170648464
053,000405,000410,1521,1,0.259556313993
053,000405,000415,4338,53,0.740273037543
053,000410,000420,1579,42,0.372142352109
053,000410,000425,2664,22,0.627857647891
053,000415,000300,2427,20,0.770965692503
053,000415,000425,721,6,0.229034307497
053,000420,000420,795,14,0.894263217098
053,000420,000430,94,15,0.105736782902
053,000450,000450,5736,90,0.775764133081
053,000450,000460,1658,13,0.224235866919
053,000455,000455,5356,55,0.911970032351
053,000455,000465,517,8,0.088029967649
053,000460,000455,598,17,0.114471669219
053,000460,000460,4427,49,0.847434915773
053,000460,000465,199,2,0.038093415008
053,000465,000460,110,1,0.020265291083
053,000465,000465,3011,26,0.554716285925
053,000465,000470,2307,30,0.425018422992
053,000485,000485,0,9,1.000000000000
053,000500,000500,2128,36,1.000000000000
053,000505,000505,1656,28,1.000000000000
053,000510,000510,2401,42,1.000000000000
053,000550,000550,665,11,0.206265508685
053,000550,000560,1585,28,0.491625310174
053,000550,000565,974,11,0.302109181141
053,000555,000550,1513,15,1.000000000000
053,000557,000550,931,18,1.000000000000
053,000560,000560,901,18,0.320298613580
053,000560,000565,1912,39,0.679701386420
053,000565,000550,1680,28,0.790216368768
053,000565,000565,446,6,0.209783631232
053,000567,000550,1116,16,1.000000000000
053,000570,000570,1699,47,0.786574074074
053,000570,000585,461,3,0.213425925926
053,000575,000570,3035,65,1.000000000000
053,000577,000570,717,21,1.000000000000
053,000585,000585,3056,64,1.000000000000
053,000590,000570,384,4,0.145509662751
053,000590,000585,2255,45,0.854490337249
053,000640,000640,2200,38,1.000000000000
053,000645,000645,1227,24,1.000000000000
053,000650,000650,3785,47,1.000000000000
053,000675,000675,1785,41,1.000000000000
053,000680,000680,2114,47,1.000000000000
053,000690,000690,2481,35,1.000000000000
053,000695,000695,2785,43,1.000000000000
053,000700,000700,2761,24,1.000000000000
053,000705,000700,725,2,0.231925783749
053,000705,000705,2401,26,0.768074216251
053,000710,000690,465,7,0.148990708106
053,000710,000710,2656,28,0.851009291894
053,000715,000715,2642,22,1.000000000000
053,000720,000705,1361,15,0.460108181204
053,000720,000720,1597,24,0.539891818796
053,000725,000720,1574,42,0.744560075686
053,000725,000725,540,26,0.255439924314
053,000730,000715,0,2,0.000622665006
053,000730,000730,3201,35,0.996575342466
053,000730,000735,9,2,0.002801992528
053,000735,000735,3041,42,1.000000000000
053,000740,000720,21,1,0.004099160648
053,000740,000725,917,25,0.178996681632
053,000740,000740,4185,20,0.816904157720
053,000745,000725,21,8,0.005602988260
053,000745,000745,3726,35,0.994130202775
053,000745,000765,0,1,0.000266808965
053,000750,000750,3345,40,1.000000000000
053,000755,000065,10,1,0.002480158730
053,000755,000755,3546,47,0.879464285714
053,000755,000770,476,4,0.118055555556
053,000760,000760,3543,19,1.000000000000
053,000765,000765,3773,27,1.000000000000
053,000770,000770,2279,28,1.000000000000
053,000775,000775,3735,59,1.000000000000
053,000780,000780,3596,26,1.000000000000
053,000785,000785,2786,40,1.000000000000
053,000850,000850,2785,39,1.000000000000
053,000855,000860,302,3,0.100165837479
053,000855,000865,2713,37,0.899834162521
053,000860,000855,2196,37,1.000000000000
053,000865,000855,124,9,0.038118659699
053,000865,000870,0,1,0.000307408546
053,000865,000875,1921,43,0.590531816785
053,000865,000880,1207,25,0.371042114971
053,000870,000875,1943,25,0.715653775322
053,000870,000880,772,10,0.284346224678
053,000875,000850,19,2,0.006520247083
053,000875,000855,460,8,0.157858613590
053,000875,000860,1746,31,0.599176389842
053,000875,000870,689,13,0.236444749485
053,000880,000860,1272,15,0.456077447114
053,000880,000870,1517,27,0.543922552886
053,000885,000855,442,4,0.240086909288
053,000885,000870,1399,32,0.759913090712
053,000890,000870,0,1,0.000365230095
053,000890,000880,2125,46,0.776113951790
053,000890,000885,612,10,0.223520818115
053,000895,000870,0,2,0.000739371534
053,000895,000885,2702,49,0.998890942699
053,000895,000925,0,1,0.000369685767
053,000900,000895,1983,31,1.000000000000
053,000905,000900,2950,54,1.000000000000
053,000910,000910,1101,16,1.000000000000
053,000915,000910,3106,12,1.000000000000
053,000920,000885,175,4,0.057096247961
053,000920,000890,2889,51,0.942577487765
053,000920,000920,0,1,0.000326264274
053,000925,000895,1012,8,0.376068376068
053,000925,000900,325,7,0.120772946860
053,000925,000905,1354,8,0.503158677072
053,000930,000925,2757,57,1.000000000000
053,000935,000920,3128,53,1.000000000000
053,000940,000915,4093,22,1.000000000000
053,000945,000905,1675,36,1.000000000000
053,000965,000965,2355,56,1.000000000000
053,000975,000975,438,123,0.993197278912
053,000975,001915,2,3,0.004535147392
053,000975,001975,0,1,0.002267573696
053,000985,000985,1867,44,0.819578577700
053,000985,000990,411,11,0.180421422300
053,000990,000990,2713,63,0.805044510386
053,000990,001000,657,27,0.194955489614
053,001000,001000,1863,51,0.681170018282
053,001000,001010,872,7,0.318829981718
053,001005,001005,2175,40,0.834612432847
053,001005,001015,431,14,0.165387567153
053,001010,001000,573,11,0.250656167979
053,001010,001010,1489,32,0.651356080490
053,001010,001025,224,4,0.097987751531
053,001015,001005,900,3,0.266429840142
053,001015,001015,2027,55,0.600059206631
053,001015,001020,451,10,0.133510953227
053,001020,001020,2694,59,1.000000000000
053,001025,001025,3205,80,1.000000000000
053,001050,001050,2903,72,0.999655647383
053,001050,002695,0,1,0.000344352617
053,001065,001065,726,17,1.000000000000
053,001080,001080,666,11,1.000000000000
053,001110,001110,3030,27,0.991816693944
053,001110,001115,0,2,0.000654664484
053,001110,001125,23,1,0.007528641571
053,001115,001110,794,5,0.188240872451
053,001115,001115,2963,59,0.702465623518
053,001115,001125,461,6,0.109293504030
053,001120,001120,2664,24,1.000000000000
053,001125,001125,2471,26,0.766677008998
053,001125,001130,752,9,0.233322991002
053,001130,001110,164,6,0.065027755749
053,001130,001125,697,15,0.276367961935
053,001130,001130,1661,31,0.658604282316
053,001135,001120,1857,12,0.545855379189
053,001135,001125,0,2,0.000587889477
053,001135,001130,1542,32,0.453262786596
053,001135,002105,0,1,0.000293944738
053,001150,001150,3755,107,1.000000000000
053,001160,001160,1741,43,1.000000000000
053,001170,001170,646,15,1.000000000000
053,001190,001205,2606,33,1.000000000000
053,001195,001195,872,14,0.356354720065
053,001195,001205,1575,18,0.643645279935
053,001200,001210,1425,66,0.551684088269
053,001200,001215,599,2,0.231900890437
053,001200,001220,559,8,0.216415021293
053,001205,001190,0,1,0.000409500410
053,001205,001195,2441,70,0.999590499590
053,001210,001195,0,2,0.000719424460
053,001210,001200,2778,31,0.999280575540
053,001215,001190,1531,8,0.493234536082
053,001215,001260,1573,10,0.506765463918
053,001220,001250,1236,9,0.373752645903
053,001220,001260,2071,14,0.626247354097
053,001225,001190,3304,20,0.999697428139
053,001225,001260,0,1,0.000302571861
053,001230,001200,801,10,0.265231788079
053,001230,001210,2219,27,0.734768211921
053,001235,001200,530,8,0.168147208122
053,001235,001210,915,10,0.290291878173
053,001235,001215,1707,21,0.541560913706
053,001240,001245,3062,24,0.719962379497
053,001240,001250,13,2,0.003056665883
053,001240,001255,1178,14,0.276980954620
053,001245,001215,1613,7,0.482645122681
053,001245,001220,1729,39,0.517354877319
053,001250,001225,1607,18,0.580563583815
053,001250,001230,1161,12,0.419436416185
053,001255,001225,2186,25,1.000000000000
053,001260,001225,0,3,0.001210653753
053,001260,001230,2212,27,0.892655367232
053,001260,001235,81,1,0.032687651332
053,001260,001240,182,2,0.073446327684
053,001265,001200,313,9,0.108267035628
053,001265,001215,337,2,0.116568661363
053,001265,001235,2094,25,0.724316845382
053,001265,001250,100,2,0.034590107229
053,001265,001260,47,1,0.016257350398
053,001270,001215,513,9,0.191132637854
053,001270,001220,20,17,0.007451564829
053,001270,001235,2151,18,0.801415797317
053,001275,001235,196,6,0.067914067914
053,001275,001240,2508,19,0.869022869023
053,001275,001245,182,1,0.063063063063
053,001280,001250,1117,7,0.516890328552
053,001280,001255,417,5,0.192966219343
053,001280,001260,627,6,0.290143452106
053,001285,001255,3154,41,0.843766720171
053,001285,001260,584,6,0.156233279829
053,001290,001245,3241,33,0.793584720862
053,001290,001255,843,11,0.206415279138
053,001295,001250,2987,20,1.000000000000
053,001300,001230,714,11,0.313984168865
053,001300,001240,1560,19,0.686015831135
053,001305,001220,2385,31,0.857296908699
053,001305,001225,397,1,0.142703091301
053,001335,001335,1743,39,1.000000000000
053,001345,001345,337,5,1.000000000000
053,001350,001350,2124,75,0.997183098592
053,001350,001355,6,1,0.002816901408
053,001355,001355,4707,83,1.000000000000
053,001360,001365,1448,40,1.000000000000
053,001365,001360,0,4,0.000958083832
053,001365,001380,3272,57,0.783712574850
053,001365,001385,899,16,0.215329341317
053,001370,001375,0,3,0.000868055556
053,001370,001385,2673,55,0.773437500000
053,001370,001390,780,15,0.225694444444
053,001375,001375,0,1,0.000294637596
053,001375,001390,3393,49,0.999705362404
053,001380,001405,2845,63,0.998245614035
053,001380,001410,0,5,0.001754385965
053,001385,001400,3615,54,0.999723451327
053,001385,001410,0,1,0.000276548673
053,001390,001410,3562,79,1.000000000000
053,001395,001395,2158,30,0.999536822603
053,001395,001400,0,1,0.000463177397
053,001400,001365,0,1,0.000202798621
053,001400,001375,4930,85,0.999797201379
053,001405,001360,1451,46,1.000000000000
053,001410,001805,2517,40,1.000000000000
053,001415,001450,1882,55,0.999468932554
053,001415,001455,0,1,0.000531067446
053,001420,001410,747,6,0.212941847206
053,001420,001425,2756,32,0.785632839225
053,001420,001435,0,1,0.000285062714
053,001420,001500,0,4,0.001140250855
053,001425,001430,3303,36,1.000000000000
053,001430,001435,4997,42,0.627763819095
053,001430,001440,2963,7,0.372236180905
053,001435,001435,562,9,0.341433778858
053,001435,001440,0,3,0.001822600243
053,001435,001455,1081,21,0.656743620899
053,001440,001445,1393,28,1.000000000000
053,001445,001920,3566,72,1.000000000000
053,001450,001445,1313,22,0.663801820020
053,001450,001450,665,21,0.336198179980
053,001455,001440,5348,21,1.000000000000
053,001456,001810,2018,31,1.000000000000
053,001460,001415,4860,24,1.000000000000
