county,office,district,party,candidate,votes
Lyon,State Auditor,,R,Patricia Anderson Awada,4447
Lyon,State Auditor,,WI,WRITE-IN,13
Lyon,U.S. Senate,,CP,,15
Lyon,U.S. Senate,,DFL,Walter Mondale,4632
Lyon,U.S. Senate,,GP,,35
Lyon,U.S. Senate,,IND,Jim Moore,270
Lyon,U.S. Senate,,R,Norm Coleman,5109
Lyon,U.S. Senate,,WI,WRITE-IN,4
Mahnomen,Attorney General,,DFL,Mike Hatch,1330
Mahnomen,Attorney General,,IND,,143
Mahnomen,Attorney General,,R,Tom Kelly,789
Mahnomen,Attorney General,,WI,WRITE-IN,1
Mahnomen,Governor,,CP,,10
Mahnomen,Governor,,DFL,Roger Moe,1100
Mahnomen,Governor,,GP,,35
Mahnomen,Governor,,I,,29
Mahnomen,Governor,,IND,Tim Penny,226
Mahnomen,Governor,,R,Tim Pawlenty,926
Mahnomen,Governor,,SWP,,14
Mahnomen,Governor,,WI,WRITE-IN,3
Mahnomen,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",1203
Mahnomen,Secretary of State,,GP,,48
Mahnomen,Secretary of State,,IND,,160
Mahnomen,Secretary of State,,R,Mary Kiffmeyer,873
Mahnomen,Secretary of State,,WI,WRITE-IN,1
Mahnomen,State Auditor,,DFL,Carol Johnson,1217
Mahnomen,State Auditor,,GP,,56
Mahnomen,State Auditor,,IND,,199
Mahnomen,State Auditor,,R,Patricia Anderson Awada,772
Mahnomen,State Auditor,,WI,WRITE-IN,1
Mahnomen,U.S. Senate,,CP,,6
Mahnomen,U.S. Senate,,DFL,Walter Mondale,1218
Mahnomen,U.S. Senate,,GP,,14
Mahnomen,U.S. Senate,,IND,Jim Moore,62
Mahnomen,U.S. Senate,,R,Norm Coleman,1039
Mahnomen,U.S. Senate,,WI,WRITE-IN,1
Marshall,Attorney General,,DFL,Mike Hatch,2671
Marshall,Attorney General,,IND,,224
Marshall,Attorney General,,R,Tom Kelly,1759
Marshall,Attorney General,,WI,WRITE-IN,0
Marshall,Governor,,CP,,5
Marshall,Governor,,DFL,Roger Moe,2348
Marshall,Governor,,GP,,36
Marshall,Governor,,I,,31
Marshall,Governor,,IND,Tim Penny,398
Marshall,Governor,,R,Tim Pawlenty,1975
Marshall,Governor,,SWP,,12
Marshall,Governor,,WI,WRITE-IN,4
Marshall,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2494
Marshall,Secretary of State,,GP,,42
Marshall,Secretary of State,,IND,,199
Marshall,Secretary of State,,R,Mary Kiffmeyer,1990
Marshall,Secretary of State,,WI,WRITE-IN,0
Marshall,State Auditor,,DFL,Carol Johnson,2421
Marshall,State Auditor,,GP,,65
Marshall,State Auditor,,IND,,348
Marshall,State Auditor,,R,Patricia Anderson Awada,1776
Marshall,State Auditor,,WI,WRITE-IN,2
Marshall,U.S. Senate,,CP,,6
Marshall,U.S. Senate,,DFL,Walter Mondale,2439
Marshall,U.S. Senate,,GP,,9
Marshall,U.S. Senate,,IND,Jim Moore,149
Marshall,U.S. Senate,,R,Norm Coleman,2173
Marshall,U.S. Senate,,WI,WRITE-IN,4
Martin,Attorney General,,DFL,Mike Hatch,4809
Martin,Attorney General,,IND,,377
Martin,Attorney General,,R,Tom Kelly,4099
Martin,Attorney General,,WI,WRITE-IN,2
Martin,Governor,,CP,,7
Martin,Governor,,DFL,Roger Moe,2389
Martin,Governor,,GP,,103
Martin,Governor,,I,,43
Martin,Governor,,IND,Tim Penny,2399
Martin,Governor,,R,Tim Pawlenty,4437
Martin,Governor,,SWP,,8
Martin,Governor,,WI,WRITE-IN,0
Martin,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3895
Martin,Secretary of State,,GP,,180
Martin,Secretary of State,,IND,,488
Martin,Secretary of State,,R,Mary Kiffmeyer,4682
Martin,Secretary of State,,WI,WRITE-IN,1
Martin,State Auditor,,DFL,Carol Johnson,3526
Martin,State Auditor,,GP,,217
Martin,State Auditor,,IND,,896
Martin,State Auditor,,R,Patricia Anderson Awada,4462
Martin,State Auditor,,WI,WRITE-IN,2
Martin,U.S. Senate,,CP,,9
Martin,U.S. Senate,,DFL,Walter Mondale,4039
Martin,U.S. Senate,,GP,,34
Martin,U.S. Senate,,IND,Jim Moore,251
Martin,U.S. Senate,,R,Norm Coleman,5024
Martin,U.S. Senate,,WI,WRITE-IN,7
McLeod,Attorney General,,DFL,Mike Hatch,6505
McLeod,Attorney General,,IND,,695
McLeod,Attorney General,,R,Tom Kelly,6861
McLeod,Attorney General,,WI,WRITE-IN,12
McLeod,Governor,,CP,,34
McLeod,Governor,,DFL,Roger Moe,3583
McLeod,Governor,,GP,,226
McLeod,Governor,,I,,59
McLeod,Governor,,IND,Tim Penny,2419
McLeod,Governor,,R,Tim Pawlenty,8010
McLeod,Governor,,SWP,,17
McLeod,Governor,,WI,WRITE-IN,8
McLeod,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",5028
McLeod,Secretary of State,,GP,,185
McLeod,Secretary of State,,IND,,746
McLeod,Secretary of State,,R,Mary Kiffmeyer,8139
McLeod,Secretary of State,,WI,WRITE-IN,6
McLeod,State Auditor,,DFL,Carol Johnson,4816
McLeod,State Auditor,,GP,,289
McLeod,State Auditor,,IND,,1325
McLeod,State Auditor,,R,Patricia Anderson Awada,7439
McLeod,State Auditor,,WI,WRITE-IN,11
McLeod,U.S. Senate,,CP,,26
McLeod,U.S. Senate,,DFL,Walter Mondale,5174
McLeod,U.S. Senate,,GP,,57
McLeod,U.S. Senate,,IND,Jim Moore,451
McLeod,U.S. Senate,,R,Norm Coleman,8626
McLeod,U.S. Senate,,WI,WRITE-IN,6
Meeker,Attorney General,,DFL,Mike Hatch,5246
Meeker,Attorney General,,IND,,504
Meeker,Attorney General,,R,Tom Kelly,4470
Meeker,Attorney General,,WI,WRITE-IN,2
Meeker,Governor,,CP,,54
Meeker,Governor,,DFL,Roger Moe,3128
Meeker,Governor,,GP,,150
Meeker,Governor,,I,,54
Meeker,Governor,,IND,Tim Penny,1753
Meeker,Governor,,R,Tim Pawlenty,5182
Meeker,Governor,,SWP,,23
Meeker,Governor,,WI,WRITE-IN,2
Meeker,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3956
Meeker,Secretary of State,,GP,,170
Meeker,Secretary of State,,IND,,563
Meeker,Secretary of State,,R,Mary Kiffmeyer,5545
Meeker,Secretary of State,,WI,WRITE-IN,1
Meeker,State Auditor,,DFL,Carol Johnson,3994
Meeker,State Auditor,,GP,,275
Meeker,State Auditor,,IND,,887
Meeker,State Auditor,,R,Patricia Anderson Awada,4877
Meeker,State Auditor,,WI,WRITE-IN,2
Meeker,U.S. Senate,,CP,,42
Meeker,U.S. Senate,,DFL,Walter Mondale,4274
Meeker,U.S. Senate,,GP,,43
Meeker,U.S. Senate,,IND,Jim Moore,321
Meeker,U.S. Senate,,R,Norm Coleman,5704
Meeker,U.S. Senate,,WI,WRITE-IN,11
Mille Lacs,Attorney General,,DFL,Mike Hatch,5226
Mille Lacs,Attorney General,,IND,,507
Mille Lacs,Attorney General,,R,Tom Kelly,4285
Mille Lacs,Attorney General,,WI,WRITE-IN,4
Mille Lacs,Governor,,CP,,18
Mille Lacs,Governor,,DFL,Roger Moe,3205
Mille Lacs,Governor,,GP,,170
Mille Lacs,Governor,,I,,62
Mille Lacs,Governor,,IND,Tim Penny,1510
Mille Lacs,Governor,,R,Tim Pawlenty,5190
Mille Lacs,Governor,,SWP,,14
Mille Lacs,Governor,,WI,WRITE-IN,3
Mille Lacs,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",4018
Mille Lacs,Secretary of State,,GP,,214
Mille Lacs,Secretary of State,,IND,,478
Mille Lacs,Secretary of State,,R,Mary Kiffmeyer,5361
Mille Lacs,Secretary of State,,WI,WRITE-IN,4
Mille Lacs,State Auditor,,DFL,Carol Johnson,4193
Mille Lacs,State Auditor,,GP,,355
Mille Lacs,State Auditor,,IND,,828
Mille Lacs,State Auditor,,R,Patricia Anderson Awada,4461
Mille Lacs,State Auditor,,WI,WRITE-IN,7
Mille Lacs,U.S. Senate,,CP,,17
Mille Lacs,U.S. Senate,,DFL,Walter Mondale,4355
Mille Lacs,U.S. Senate,,GP,,56
Mille Lacs,U.S. Senate,,IND,Jim Moore,254
Mille Lacs,U.S. Senate,,R,Norm Coleman,5454
Mille Lacs,U.S. Senate,,WI,WRITE-IN,3
Morrison,Attorney General,,DFL,Mike Hatch,7619
Morrison,Attorney General,,IND,,721
Morrison,Attorney General,,R,Tom Kelly,5594
Morrison,Attorney General,,WI,WRITE-IN,0
Morrison,Governor,,CP,,29
Morrison,Governor,,DFL,Roger Moe,3985
Morrison,Governor,,GP,,219
Morrison,Governor,,I,,80
Morrison,Governor,,IND,Tim Penny,2014
Morrison,Governor,,R,Tim Pawlenty,7838
Morrison,Governor,,SWP,,39
Morrison,Governor,,WI,WRITE-IN,0
Morrison,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",5119
Morrison,Secretary of State,,GP,,257
Morrison,Secretary of State,,IND,,572
Morrison,Secretary of State,,R,Mary Kiffmeyer,8186
Morrison,Secretary of State,,WI,WRITE-IN,0
Morrison,State Auditor,,DFL,Carol Johnson,6351
Morrison,State Auditor,,GP,,397
Morrison,State Auditor,,IND,,1022
Morrison,State Auditor,,R,Patricia Anderson Awada,5890
Morrison,State Auditor,,WI,WRITE-IN,0
Morrison,U.S. Senate,,CP,,19
Morrison,U.S. Senate,,DFL,Walter Mondale,6039
Morrison,U.S. Senate,,GP,,82
Morrison,U.S. Senate,,IND,Jim Moore,441
Morrison,U.S. Senate,,R,Norm Coleman,7839
Morrison,U.S. Senate,,WI,WRITE-IN,2
Mower,Attorney General,,DFL,Mike Hatch,9750
Mower,Attorney General,,IND,,798
Mower,Attorney General,,R,Tom Kelly,5218
Mower,Attorney General,,WI,WRITE-IN,30
Mower,Governor,,CP,,12
Mower,Governor,,DFL,Roger Moe,4361
Mower,Governor,,GP,,177
Mower,Governor,,I,,52
Mower,Governor,,IND,Tim Penny,6875
Mower,Governor,,R,Tim Pawlenty,4656
Mower,Governor,,SWP,,21
Mower,Governor,,WI,WRITE-IN,8
Mower,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",9046
Mower,Secretary of State,,GP,,216
Mower,Secretary of State,,IND,,926
Mower,Secretary of State,,R,Mary Kiffmeyer,5557
Mower,Secretary of State,,WI,WRITE-IN,7
Mower,State Auditor,,DFL,Carol Johnson,8433
Mower,State Auditor,,GP,,419
Mower,State Auditor,,IND,,1346
Mower,State Auditor,,R,Patricia Anderson Awada,5445
Mower,State Auditor,,WI,WRITE-IN,12
Mower,U.S. Senate,,CP,,24
Mower,U.S. Senate,,DFL,Walter Mondale,9497
Mower,U.S. Senate,,GP,,69
Mower,U.S. Senate,,IND,Jim Moore,410
Mower,U.S. Senate,,R,Norm Coleman,6122
Mower,U.S. Senate,,WI,WRITE-IN,84
Murray,Attorney General,,DFL,Mike Hatch,2539
Murray,Attorney General,,IND,,206
Murray,Attorney General,,R,Tom Kelly,1849
Murray,Attorney General,,WI,WRITE-IN,0
Murray,Governor,,CP,,11
Murray,Governor,,DFL,Roger Moe,1730
Murray,Governor,,GP,,66
Murray,Governor,,I,,36
Murray,Governor,,IND,Tim Penny,734
Murray,Governor,,R,Tim Pawlenty,2042
Murray,Governor,,SWP,,15
Murray,Governor,,WI,WRITE-IN,2
Murray,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2260
Murray,Secretary of State,,GP,,58
Murray,Secretary of State,,IND,,230
Murray,Secretary of State,,R,Mary Kiffmeyer,2060
Murray,Secretary of State,,WI,WRITE-IN,0
Murray,State Auditor,,DFL,Carol Johnson,2349
Murray,State Auditor,,GP,,102
Murray,State Auditor,,IND,,284
Murray,State Auditor,,R,Patricia Anderson Awada,1830
Murray,State Auditor,,WI,WRITE-IN,1
Murray,U.S. Senate,,CP,,5
Murray,U.S. Senate,,DFL,Walter Mondale,2351
Murray,U.S. Senate,,GP,,13
Murray,U.S. Senate,,IND,Jim Moore,133
Murray,U.S. Senate,,R,Norm Coleman,2164
Murray,U.S. Senate,,WI,WRITE-IN,2
Nicollet,Attorney General,,DFL,Mike Hatch,7736
Nicollet,Attorney General,,IND,,592
Nicollet,Attorney General,,R,Tom Kelly,5765
Nicollet,Attorney General,,WI,WRITE-IN,10
Nicollet,Governor,,CP,,6
Nicollet,Governor,,DFL,Roger Moe,4207
Nicollet,Governor,,GP,,267
Nicollet,Governor,,I,,38
Nicollet,Governor,,IND,Tim Penny,4142
Nicollet,Governor,,R,Tim Pawlenty,5783
Nicollet,Governor,,SWP,,15
Nicollet,Governor,,WI,WRITE-IN,2
Nicollet,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",6517
Nicollet,Secretary of State,,GP,,430
Nicollet,Secretary of State,,IND,,711
Nicollet,Secretary of State,,R,Mary Kiffmeyer,6433
Nicollet,Secretary of State,,WI,WRITE-IN,9
Nicollet,State Auditor,,DFL,Carol Johnson,6171
Nicollet,State Auditor,,GP,,488
Nicollet,State Auditor,,IND,,1098
Nicollet,State Auditor,,R,Patricia Anderson Awada,6084
Nicollet,State Auditor,,WI,WRITE-IN,9
Nicollet,U.S. Senate,,CP,,14
Nicollet,U.S. Senate,,DFL,Walter Mondale,6811
Nicollet,U.S. Senate,,GP,,83
Nicollet,U.S. Senate,,IND,Jim Moore,351
Nicollet,U.S. Senate,,R,Norm Coleman,7012
Nicollet,U.S. Senate,,WI,WRITE-IN,16
Nobles,Attorney General,,DFL,Mike Hatch,4401
Nobles,Attorney General,,IND,,311
Nobles,Attorney General,,R,Tom Kelly,3529
Nobles,Attorney General,,WI,WRITE-IN,10
Nobles,Governor,,CP,,16
Nobles,Governor,,DFL,Roger Moe,3132
Nobles,Governor,,GP,,107
Nobles,Governor,,I,,44
Nobles,Governor,,IND,Tim Penny,1264
Nobles,Governor,,R,Tim Pawlenty,3735
Nobles,Governor,,SWP,,35
Nobles,Governor,,WI,WRITE-IN,8
Nobles,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",4246
Nobles,Secretary of State,,GP,,98
Nobles,Secretary of State,,IND,,357
Nobles,Secretary of State,,R,Mary Kiffmeyer,3478
Nobles,Secretary of State,,WI,WRITE-IN,6
Nobles,State Auditor,,DFL,Carol Johnson,4006
Nobles,State Auditor,,GP,,193
Nobles,State Auditor,,IND,,548
Nobles,State Auditor,,R,Patricia Anderson Awada,3428
Nobles,State Auditor,,WI,WRITE-IN,7
Nobles,U.S. Senate,,CP,,5
Nobles,U.S. Senate,,DFL,Walter Mondale,3979
Nobles,U.S. Senate,,GP,,23
Nobles,U.S. Senate,,IND,Jim Moore,218
Nobles,U.S. Senate,,R,Norm Coleman,4170
Nobles,U.S. Senate,,WI,WRITE-IN,0
Norman,Attorney General,,DFL,Mike Hatch,1941
Norman,Attorney General,,IND,,147
Norman,Attorney General,,R,Tom Kelly,1129
Norman,Attorney General,,WI,WRITE-IN,0
Norman,Governor,,CP,,5
Norman,Governor,,DFL,Roger Moe,1921
Norman,Governor,,GP,,22
Norman,Governor,,I,,5
Norman,Governor,,IND,Tim Penny,279
Norman,Governor,,R,Tim Pawlenty,1093
Norman,Governor,,SWP,,5
Norman,Governor,,WI,WRITE-IN,2
Norman,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",1864
Norman,Secretary of State,,GP,,34
Norman,Secretary of State,,IND,,139
Norman,Secretary of State,,R,Mary Kiffmeyer,1224
Norman,Secretary of State,,WI,WRITE-IN,0
Norman,State Auditor,,DFL,Carol Johnson,1753
Norman,State Auditor,,GP,,65
Norman,State Auditor,,IND,,233
Norman,State Auditor,,R,Patricia Anderson Awada,1125
Norman,State Auditor,,WI,WRITE-IN,3
Norman,U.S. Senate,,CP,,2
Norman,U.S. Senate,,DFL,Walter Mondale,1941
Norman,U.S. Senate,,GP,,8
Norman,U.S. Senate,,IND,Jim Moore,80
Norman,U.S. Senate,,R,Norm Coleman,1286
Norman,U.S. Senate,,WI,WRITE-IN,0
Olmsted,Attorney General,,DFL,Mike Hatch,23017
Olmsted,Attorney General,,IND,,3280
Olmsted,Attorney General,,R,Tom Kelly,24159
Olmsted,Attorney General,,WI,WRITE-IN,57
Olmsted,Governor,,CP,,36
Olmsted,Governor,,DFL,Roger Moe,10458
Olmsted,Governor,,GP,,588
Olmsted,Governor,,I,,95
Olmsted,Governor,,IND,Tim Penny,20904
Olmsted,Governor,,R,Tim Pawlenty,20889
Olmsted,Governor,,SWP,,42
Olmsted,Governor,,WI,WRITE-IN,26
Olmsted,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",19698
Olmsted,Secretary of State,,GP,,1040
Olmsted,Secretary of State,,IND,,3455
Olmsted,Secretary of State,,R,Mary Kiffmeyer,26593
Olmsted,Secretary of State,,WI,WRITE-IN,124
Olmsted,State Auditor,,DFL,Carol Johnson,17996
Olmsted,State Auditor,,GP,,1581
Olmsted,State Auditor,,IND,,5514
Olmsted,State Auditor,,R,Patricia Anderson Awada,24225
Olmsted,State Auditor,,WI,WRITE-IN,70
Olmsted,U.S. Senate,,CP,,37
Olmsted,U.S. Senate,,DFL,Walter Mondale,23168
Olmsted,U.S. Senate,,GP,,196
Olmsted,U.S. Senate,,IND,Jim Moore,1388
Olmsted,U.S. Senate,,R,Norm Coleman,27826
Olmsted,U.S. Senate,,WI,WRITE-IN,3
Otter Tail,Attorney General,,DFL,Mike Hatch,12172
Otter Tail,Attorney General,,IND,,1003
Otter Tail,Attorney General,,R,Tom Kelly,12341
Otter Tail,Attorney General,,WI,WRITE-IN,22
Otter Tail,Governor,,CP,,22
Otter Tail,Governor,,DFL,Roger Moe,9101
Otter Tail,Governor,,GP,,324
Otter Tail,Governor,,I,,107
Otter Tail,Governor,,IND,Tim Penny,2760
Otter Tail,Governor,,R,Tim Pawlenty,13676
Otter Tail,Governor,,SWP,,37
Otter Tail,Governor,,WI,WRITE-IN,25
Otter Tail,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",10110
Otter Tail,Secretary of State,,GP,,345
Otter Tail,Secretary of State,,IND,,1032
Otter Tail,Secretary of State,,R,Mary Kiffmeyer,13956
Otter Tail,Secretary of State,,WI,WRITE-IN,14
Otter Tail,State Auditor,,DFL,Carol Johnson,9650
Otter Tail,State Auditor,,GP,,514
Otter Tail,State Auditor,,IND,,1617
Otter Tail,State Auditor,,R,Patricia Anderson Awada,13073
Otter Tail,State Auditor,,WI,WRITE-IN,12
Otter Tail,U.S. Senate,,CP,,27
Otter Tail,U.S. Senate,,DFL,Walter Mondale,10690
Otter Tail,U.S. Senate,,GP,,101
Otter Tail,U.S. Senate,,IND,Jim Moore,582
Otter Tail,U.S. Senate,,R,Norm Coleman,14766
Otter Tail,U.S. Senate,,WI,WRITE-IN,13
Pennington,Attorney General,,DFL,Mike Hatch,2997
Pennington,Attorney General,,IND,,279
Pennington,Attorney General,,R,Tom Kelly,2095
Pennington,Attorney General,,WI,WRITE-IN,0
Pennington,Governor,,CP,,9
Pennington,Governor,,DFL,Roger Moe,2739
Pennington,Governor,,GP,,52
Pennington,Governor,,I,,30
Pennington,Governor,,IND,Tim Penny,507
Pennington,Governor,,R,Tim Pawlenty,2130
Pennington,Governor,,SWP,,8
Pennington,Governor,,WI,WRITE-IN,2
Pennington,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2753
Pennington,Secretary of State,,GP,,86
Pennington,Secretary of State,,IND,,260
Pennington,Secretary of State,,R,Mary Kiffmeyer,2354
Pennington,Secretary of State,,WI,WRITE-IN,0
Pennington,State Auditor,,DFL,Carol Johnson,2811
Pennington,State Auditor,,GP,,116
Pennington,State Auditor,,IND,,400
Pennington,State Auditor,,R,Patricia Anderson Awada,2011
Pennington,State Auditor,,WI,WRITE-IN,1
Pennington,U.S. Senate,,CP,,9
Pennington,U.S. Senate,,DFL,Walter Mondale,2869
Pennington,U.S. Senate,,GP,,15
Pennington,U.S. Senate,,IND,Jim Moore,139
Pennington,U.S. Senate,,R,Norm Coleman,2500
Pennington,U.S. Senate,,WI,WRITE-IN,0
Pine,Attorney General,,DFL,Mike Hatch,6422
Pine,Attorney General,,IND,,568
Pine,Attorney General,,R,Tom Kelly,4140
Pine,Attorney General,,WI,WRITE-IN,9
Pine,Governor,,CP,,28
Pine,Governor,,DFL,Roger Moe,4501
Pine,Governor,,GP,,217
Pine,Governor,,I,,66
Pine,Governor,,IND,Tim Penny,1534
Pine,Governor,,R,Tim Pawlenty,4939
Pine,Governor,,SWP,,22
Pine,Governor,,WI,WRITE-IN,12
Pine,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",5490
Pine,Secretary of State,,GP,,199
Pine,Secretary of State,,IND,,634
Pine,Secretary of State,,R,Mary Kiffmeyer,4807
Pine,Secretary of State,,WI,WRITE-IN,16
Pine,State Auditor,,DFL,Carol Johnson,5412
Pine,State Auditor,,GP,,263
Pine,State Auditor,,IND,,973
Pine,State Auditor,,R,Patricia Anderson Awada,4308
Pine,State Auditor,,WI,WRITE-IN,14
Pine,U.S. Senate,,CP,,21
Pine,U.S. Senate,,DFL,Walter Mondale,5640
Pine,U.S. Senate,,GP,,44
Pine,U.S. Senate,,IND,Jim Moore,334
Pine,U.S. Senate,,R,Norm Coleman,5278
Pine,U.S. Senate,,WI,WRITE-IN,7
Pipestone,Attorney General,,DFL,Mike Hatch,1959
Pipestone,Attorney General,,IND,,179
Pipestone,Attorney General,,R,Tom Kelly,2251
Pipestone,Attorney General,,WI,WRITE-IN,5
Pipestone,Governor,,CP,,9
Pipestone,Governor,,DFL,Roger Moe,1460
Pipestone,Governor,,GP,,73
Pipestone,Governor,,I,,26
Pipestone,Governor,,IND,Tim Penny,711
Pipestone,Governor,,R,Tim Pawlenty,2158
Pipestone,Governor,,SWP,,16
Pipestone,Governor,,WI,WRITE-IN,2
Pipestone,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",1865
Pipestone,Secretary of State,,GP,,56
Pipestone,Secretary of State,,IND,,177
Pipestone,Secretary of State,,R,Mary Kiffmeyer,2206
Pipestone,Secretary of State,,WI,WRITE-IN,1
Pipestone,State Auditor,,DFL,Carol Johnson,1870
Pipestone,State Auditor,,GP,,76
Pipestone,State Auditor,,IND,,239
Pipestone,State Auditor,,R,Patricia Anderson Awada,2158
Pipestone,State Auditor,,WI,WRITE-IN,0
Pipestone,U.S. Senate,,CP,,6
Pipestone,U.S. Senate,,DFL,Walter Mondale,2004
Pipestone,U.S. Senate,,GP,,17
Pipestone,U.S. Senate,,IND,Jim Moore,150
Pipestone,U.S. Senate,,R,Norm Coleman,2309
Pipestone,U.S. Senate,,WI,WRITE-IN,0
Polk,Attorney General,,DFL,Mike Hatch,6860
Polk,Attorney General,,IND,,466
Polk,Attorney General,,R,Tom Kelly,4944
Polk,Attorney General,,WI,WRITE-IN,56
Polk,Governor,,CP,,12
Polk,Governor,,DFL,Roger Moe,7153
Polk,Governor,,GP,,87
Polk,Governor,,I,,43
Polk,Governor,,IND,Tim Penny,840
Polk,Governor,,R,Tim Pawlenty,4521
Polk,Governor,,SWP,,12
Polk,Governor,,WI,WRITE-IN,5
Polk,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",6720
Polk,Secretary of State,,GP,,136
Polk,Secretary of State,,IND,,486
Polk,Secretary of State,,R,Mary Kiffmeyer,5101
Polk,Secretary of State,,WI,WRITE-IN,3
Polk,State Auditor,,DFL,Carol Johnson,6357
Polk,State Auditor,,GP,,245
Polk,State Auditor,,IND,,766
Polk,State Auditor,,R,Patricia Anderson Awada,4947
Polk,State Auditor,,WI,WRITE-IN,7
Polk,U.S. Senate,,CP,,26
Polk,U.S. Senate,,DFL,Walter Mondale,6407
Polk,U.S. Senate,,GP,,28
Polk,U.S. Senate,,IND,Jim Moore,243
Polk,U.S. Senate,,R,Norm Coleman,5854
Polk,U.S. Senate,,WI,WRITE-IN,3
Pope,Attorney General,,DFL,Mike Hatch,3218
Pope,Attorney General,,IND,,218
Pope,Attorney General,,R,Tom Kelly,2090
Pope,Attorney General,,WI,WRITE-IN,8
Pope,Governor,,CP,,6
Pope,Governor,,DFL,Roger Moe,2215
Pope,Governor,,GP,,101
Pope,Governor,,I,,25
Pope,Governor,,IND,Tim Penny,828
Pope,Governor,,R,Tim Pawlenty,2436
Pope,Governor,,SWP,,9
Pope,Governor,,WI,WRITE-IN,10
Pope,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2597
Pope,Secretary of State,,GP,,74
Pope,Secretary of State,,IND,,237
Pope,Secretary of State,,R,Mary Kiffmeyer,2634
Pope,Secretary of State,,WI,WRITE-IN,3
Pope,State Auditor,,DFL,Carol Johnson,2687
Pope,State Auditor,,GP,,140
Pope,State Auditor,,IND,,420
Pope,State Auditor,,R,Patricia Anderson Awada,2183
Pope,State Auditor,,WI,WRITE-IN,2
Pope,U.S. Senate,,CP,,6
Pope,U.S. Senate,,DFL,Walter Mondale,2870
Pope,U.S. Senate,,GP,,23
Pope,U.S. Senate,,IND,Jim Moore,141
Pope,U.S. Senate,,R,Norm Coleman,2599
Pope,U.S. Senate,,WI,WRITE-IN,11
Ramsey,Attorney General,,DFL,Mike Hatch,131780
Ramsey,Attorney General,,IND,,9422
Ramsey,Attorney General,,R,Tom Kelly,75570
Ramsey,Attorney General,,WI,WRITE-IN,247
Ramsey,Governor,,CP,,298
Ramsey,Governor,,DFL,Roger Moe,101924
Ramsey,Governor,,GP,,7368
Ramsey,Governor,,I,,1303
Ramsey,Governor,,IND,Tim Penny,27507
Ramsey,Governor,,R,Tim Pawlenty,86200
Ramsey,Governor,,SWP,,392
Ramsey,Governor,,WI,WRITE-IN,143
Ramsey,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",108404
Ramsey,Secretary of State,,GP,,10564
Ramsey,Secretary of State,,IND,,10152
Ramsey,Secretary of State,,R,Mary Kiffmeyer,88649
Ramsey,Secretary of State,,WI,WRITE-IN,130
Ramsey,State Auditor,,DFL,Carol Johnson,103728
Ramsey,State Auditor,,GP,,11314
Ramsey,State Auditor,,IND,,13874
Ramsey,State Auditor,,R,Patricia Anderson Awada,82683
Ramsey,State Auditor,,WI,WRITE-IN,235
Ramsey,U.S. Senate,,CP,,209
Ramsey,U.S. Senate,,DFL,Walter Mondale,124752
Ramsey,U.S. Senate,,GP,,1074
Ramsey,U.S. Senate,,IND,Jim Moore,3105
Ramsey,U.S. Senate,,R,Norm Coleman,94582
Ramsey,U.S. Senate,,WI,WRITE-IN,170
Red Lake,Attorney General,,DFL,Mike Hatch,1163
Red Lake,Attorney General,,IND,,84
Red Lake,Attorney General,,R,Tom Kelly,605
Red Lake,Attorney General,,WI,WRITE-IN,0
Red Lake,Governor,,CP,,6
Red Lake,Governor,,DFL,Roger Moe,990
Red Lake,Governor,,GP,,17
Red Lake,Governor,,I,,10
Red Lake,Governor,,IND,Tim Penny,172
Red Lake,Governor,,R,Tim Pawlenty,717
Red Lake,Governor,,SWP,,1
Red Lake,Governor,,WI,WRITE-IN,1
Red Lake,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",1069
Red Lake,Secretary of State,,GP,,15
Red Lake,Secretary of State,,IND,,84
Red Lake,Secretary of State,,R,Mary Kiffmeyer,716
Red Lake,Secretary of State,,WI,WRITE-IN,0
Red Lake,State Auditor,,DFL,Carol Johnson,1077
Red Lake,State Auditor,,GP,,24
Red Lake,State Auditor,,IND,,126
Red Lake,State Auditor,,R,Patricia Anderson Awada,617
Red Lake,State Auditor,,WI,WRITE-IN,1
Red Lake,U.S. Senate,,CP,,3
Red Lake,U.S. Senate,,DFL,Walter Mondale,991
