county,office,district,party,candidate,votes
Wabasha,President,,WI,WRITE-IN,7
Wadena,President,,BL,,52
Wadena,President,,C,,6
Wadena,President,,CF,,6
Wadena,President,,DFL,John Kerry,2791
Wadena,President,,GP,David Cobb,9
Wadena,President,,LIB,Michael Badnarik,9
Wadena,President,,R,George W. Bush,4214
Wadena,President,,SE,,1
Wadena,President,,SWP,,0
Wadena,President,,WI,WRITE-IN,5
Waseca,President,,BL,,92
Waseca,President,,C,,20
Waseca,President,,CF,,12
Waseca,President,,DFL,John Kerry,4179
Waseca,President,,GP,David Cobb,14
Waseca,President,,LIB,Michael Badnarik,8
Waseca,President,,R,George W. Bush,5457
Waseca,President,,SE,,3
Waseca,President,,SWP,,1
Waseca,President,,WI,WRITE-IN,14
Washington,President,,BL,,661
Washington,President,,C,,105
Washington,President,,CF,,62
Washington,President,,DFL,John Kerry,61395
Washington,President,,GP,David Cobb,139
Washington,President,,LIB,Michael Badnarik,200
Washington,President,,R,George W. Bush,65751
Washington,President,,SE,,14
Washington,President,,SWP,,12
Washington,President,,WI,WRITE-IN,110
Watonwan,President,,BL,,61
Watonwan,President,,C,,6
Watonwan,President,,CF,,9
Watonwan,President,,DFL,John Kerry,2514
Watonwan,President,,GP,David Cobb,18
Watonwan,President,,LIB,Michael Badnarik,1
Watonwan,President,,R,George W. Bush,2970
Watonwan,President,,SE,,1
Watonwan,President,,SWP,,0
Watonwan,President,,WI,WRITE-IN,3
Wilkin,President,,BL,,26
Wilkin,President,,C,,5
Wilkin,President,,CF,,3
Wilkin,President,,DFL,John Kerry,1169
Wilkin,President,,GP,David Cobb,7
Wilkin,President,,LIB,Michael Badnarik,10
Wilkin,President,,R,George W. Bush,2303
Wilkin,President,,SE,,3
Wilkin,President,,SWP,,0
Wilkin,President,,WI,WRITE-IN,1
Winona,President,,BL,,263
Winona,President,,C,,41
Winona,President,,CF,,42
Winona,President,,DFL,John Kerry,14231
Winona,President,,GP,David Cobb,50
Winona,President,,LIB,Michael Badnarik,57
Winona,President,,R,George W. Bush,12686
Winona,President,,SE,,9
Winona,President,,SWP,,9
Winona,President,,WI,WRITE-IN,32
Wright,President,,BL,,352
Wright,President,,C,,100
Wright,President,,CF,,33
Wright,President,,DFL,John Kerry,22618
Wright,President,,GP,David Cobb,66
Wright,President,,LIB,Michael Badnarik,103
Wright,President,,R,George W. Bush,36176
Wright,President,,SE,,14
Wright,President,,SWP,,14
Wright,President,,WI,WRITE-IN,58
Yellow Medicine,President,,BL,,44
Yellow Medicine,President,,C,,13
Yellow Medicine,President,,CF,,3
Yellow Medicine,President,,DFL,John Kerry,2799
Yellow Medicine,President,,GP,David Cobb,10
Yellow Medicine,President,,LIB,Michael Badnarik,2
Yellow Medicine,President,,R,George W. Bush,2878
Yellow Medicine,President,,SE,,0
Yellow Medicine,President,,SWP,,1
Yellow Medicine,President,,WI,WRITE-IN,8
