county,office,district,party,candidate,votes
Grant,U.S. Senate,,WI,WRITE-IN,1
Hennepin,Attorney General,,DFL,Lori Swanson,270441
Hennepin,Attorney General,,IND,Independence Party,18387
Hennepin,Attorney General,,R,Jeff Johnson,171388
Hennepin,Attorney General,,WI,WRITE-IN,341
Hennepin,Governor,,DFL,Mike Hatch,249244
Hennepin,Governor,,IND,Peter Hutchinson,37021
Hennepin,Governor,,R,Tim Pawlenty,199867
Hennepin,Governor,,WI,WRITE-IN,255
Hennepin,Secretary of State,,DFL,Mark Ritchie,266383
Hennepin,Secretary of State,,IND,Independence Party,15011
Hennepin,Secretary of State,,R,Mary Kiffmeyer,180594
Hennepin,Secretary of State,,WI,WRITE-IN,292
Hennepin,State Auditor,,DFL,Rebecca Otto,264895
Hennepin,State Auditor,,IND,Lucy Gerold,22984
Hennepin,State Auditor,,R,Patricia Anderson Awada,166877
Hennepin,State Auditor,,WI,WRITE-IN,324
Hennepin,U.S. Senate,,DFL,Amy Klobuchar,317234
Hennepin,U.S. Senate,,IND,Robert Fitzgerald,15245
Hennepin,U.S. Senate,,R,Mark Kennedy,155374
Hennepin,U.S. Senate,,WI,WRITE-IN,274
Houston,Attorney General,,DFL,Lori Swanson,4375
Houston,Attorney General,,IND,Independence Party,489
Houston,Attorney General,,R,Jeff Johnson,3591
Houston,Attorney General,,WI,WRITE-IN,3
Houston,Governor,,DFL,Mike Hatch,4009
Houston,Governor,,IND,Peter Hutchinson,369
Houston,Governor,,R,Tim Pawlenty,4379
Houston,Governor,,WI,WRITE-IN,0
Houston,Secretary of State,,DFL,Mark Ritchie,4061
Houston,Secretary of State,,IND,Independence Party,257
Houston,Secretary of State,,R,Mary Kiffmeyer,3840
Houston,Secretary of State,,WI,WRITE-IN,6
Houston,State Auditor,,DFL,Rebecca Otto,3998
Houston,State Auditor,,IND,Lucy Gerold,498
Houston,State Auditor,,R,Patricia Anderson Awada,3850
Houston,State Auditor,,WI,WRITE-IN,6
Houston,U.S. Senate,,DFL,Amy Klobuchar,4642
Houston,U.S. Senate,,IND,Robert Fitzgerald,425
Houston,U.S. Senate,,R,Mark Kennedy,3727
Houston,U.S. Senate,,WI,WRITE-IN,0
Hubbard,Attorney General,,DFL,Lori Swanson,4456
Hubbard,Attorney General,,IND,Independence Party,378
Hubbard,Attorney General,,R,Jeff Johnson,4535
Hubbard,Attorney General,,WI,WRITE-IN,4
Hubbard,Governor,,DFL,Mike Hatch,4371
Hubbard,Governor,,IND,Peter Hutchinson,484
Hubbard,Governor,,R,Tim Pawlenty,4834
Hubbard,Governor,,WI,WRITE-IN,4
Hubbard,Secretary of State,,DFL,Mark Ritchie,4084
Hubbard,Secretary of State,,IND,Independence Party,241
Hubbard,Secretary of State,,R,Mary Kiffmeyer,4861
Hubbard,Secretary of State,,WI,WRITE-IN,11
Hubbard,State Auditor,,DFL,Rebecca Otto,4335
Hubbard,State Auditor,,IND,Lucy Gerold,367
Hubbard,State Auditor,,R,Patricia Anderson Awada,4538
Hubbard,State Auditor,,WI,WRITE-IN,7
Hubbard,U.S. Senate,,DFL,Amy Klobuchar,4895
Hubbard,U.S. Senate,,IND,Robert Fitzgerald,309
Hubbard,U.S. Senate,,R,Mark Kennedy,4562
Hubbard,U.S. Senate,,WI,WRITE-IN,2
Isanti,Attorney General,,DFL,Lori Swanson,6777
Isanti,Attorney General,,IND,Independence Party,589
Isanti,Attorney General,,R,Jeff Johnson,6672
Isanti,Attorney General,,WI,WRITE-IN,7
Isanti,Governor,,DFL,Mike Hatch,5859
Isanti,Governor,,IND,Peter Hutchinson,841
Isanti,Governor,,R,Tim Pawlenty,7829
Isanti,Governor,,WI,WRITE-IN,5
Isanti,Secretary of State,,DFL,Mark Ritchie,6304
Isanti,Secretary of State,,IND,Independence Party,415
Isanti,Secretary of State,,R,Mary Kiffmeyer,7056
Isanti,Secretary of State,,WI,WRITE-IN,8
Isanti,State Auditor,,DFL,Rebecca Otto,6821
Isanti,State Auditor,,IND,Lucy Gerold,679
Isanti,State Auditor,,R,Patricia Anderson Awada,6432
Isanti,State Auditor,,WI,WRITE-IN,6
Isanti,U.S. Senate,,DFL,Amy Klobuchar,7468
Isanti,U.S. Senate,,IND,Robert Fitzgerald,482
Isanti,U.S. Senate,,R,Mark Kennedy,6620
Isanti,U.S. Senate,,WI,WRITE-IN,6
Itasca,Attorney General,,DFL,Lori Swanson,11616
Itasca,Attorney General,,IND,Independence Party,683
Itasca,Attorney General,,R,Jeff Johnson,6234
Itasca,Attorney General,,WI,WRITE-IN,9
Itasca,Governor,,DFL,Mike Hatch,10976
Itasca,Governor,,IND,Peter Hutchinson,892
Itasca,Governor,,R,Tim Pawlenty,7270
Itasca,Governor,,WI,WRITE-IN,13
Itasca,Secretary of State,,DFL,Mark Ritchie,10687
Itasca,Secretary of State,,IND,Independence Party,514
Itasca,Secretary of State,,R,Mary Kiffmeyer,7115
Itasca,Secretary of State,,WI,WRITE-IN,8
Itasca,State Auditor,,DFL,Rebecca Otto,10797
Itasca,State Auditor,,IND,Lucy Gerold,738
Itasca,State Auditor,,R,Patricia Anderson Awada,6814
Itasca,State Auditor,,WI,WRITE-IN,11
Itasca,U.S. Senate,,DFL,Amy Klobuchar,12082
Itasca,U.S. Senate,,IND,Robert Fitzgerald,573
Itasca,U.S. Senate,,R,Mark Kennedy,6630
Itasca,U.S. Senate,,WI,WRITE-IN,7
Jackson,Attorney General,,DFL,Lori Swanson,2405
Jackson,Attorney General,,IND,Independence Party,204
Jackson,Attorney General,,R,Jeff Johnson,2205
Jackson,Attorney General,,WI,WRITE-IN,5
Jackson,Governor,,DFL,Mike Hatch,2312
Jackson,Governor,,IND,Peter Hutchinson,234
Jackson,Governor,,R,Tim Pawlenty,2374
Jackson,Governor,,WI,WRITE-IN,1
Jackson,Secretary of State,,DFL,Mark Ritchie,2228
Jackson,Secretary of State,,IND,Independence Party,130
Jackson,Secretary of State,,R,Mary Kiffmeyer,2316
Jackson,Secretary of State,,WI,WRITE-IN,2
Jackson,State Auditor,,DFL,Rebecca Otto,2370
Jackson,State Auditor,,IND,Lucy Gerold,226
Jackson,State Auditor,,R,Patricia Anderson Awada,2206
Jackson,State Auditor,,WI,WRITE-IN,3
Jackson,U.S. Senate,,DFL,Amy Klobuchar,2675
Jackson,U.S. Senate,,IND,Robert Fitzgerald,181
Jackson,U.S. Senate,,R,Mark Kennedy,2113
Jackson,U.S. Senate,,WI,WRITE-IN,1
Kanabec,Attorney General,,DFL,Lori Swanson,3257
Kanabec,Attorney General,,IND,Independence Party,240
Kanabec,Attorney General,,R,Jeff Johnson,2793
Kanabec,Attorney General,,WI,WRITE-IN,3
Kanabec,Governor,,DFL,Mike Hatch,2842
Kanabec,Governor,,IND,Peter Hutchinson,421
Kanabec,Governor,,R,Tim Pawlenty,3190
Kanabec,Governor,,WI,WRITE-IN,2
Kanabec,Secretary of State,,DFL,Mark Ritchie,2933
Kanabec,Secretary of State,,IND,Independence Party,188
Kanabec,Secretary of State,,R,Mary Kiffmeyer,3034
Kanabec,Secretary of State,,WI,WRITE-IN,2
Kanabec,State Auditor,,DFL,Rebecca Otto,3183
Kanabec,State Auditor,,IND,Lucy Gerold,292
Kanabec,State Auditor,,R,Patricia Anderson Awada,2759
Kanabec,State Auditor,,WI,WRITE-IN,2
Kanabec,U.S. Senate,,DFL,Amy Klobuchar,3499
Kanabec,U.S. Senate,,IND,Robert Fitzgerald,196
Kanabec,U.S. Senate,,R,Mark Kennedy,2794
Kanabec,U.S. Senate,,WI,WRITE-IN,6
Kandiyohi,Attorney General,,DFL,Lori Swanson,8445
Kandiyohi,Attorney General,,IND,Independence Party,620
Kandiyohi,Attorney General,,R,Jeff Johnson,8193
Kandiyohi,Attorney General,,WI,WRITE-IN,8
Kandiyohi,Governor,,DFL,Mike Hatch,7555
Kandiyohi,Governor,,IND,Peter Hutchinson,986
Kandiyohi,Governor,,R,Tim Pawlenty,9248
Kandiyohi,Governor,,WI,WRITE-IN,4
Kandiyohi,Secretary of State,,DFL,Mark Ritchie,7432
Kandiyohi,Secretary of State,,IND,Independence Party,472
Kandiyohi,Secretary of State,,R,Mary Kiffmeyer,9004
Kandiyohi,Secretary of State,,WI,WRITE-IN,8
Kandiyohi,State Auditor,,DFL,Rebecca Otto,8285
Kandiyohi,State Auditor,,IND,Lucy Gerold,672
Kandiyohi,State Auditor,,R,Patricia Anderson Awada,8126
Kandiyohi,State Auditor,,WI,WRITE-IN,7
Kandiyohi,U.S. Senate,,DFL,Amy Klobuchar,9483
Kandiyohi,U.S. Senate,,IND,Robert Fitzgerald,442
Kandiyohi,U.S. Senate,,R,Mark Kennedy,7913
Kandiyohi,U.S. Senate,,WI,WRITE-IN,7
Kittson,Attorney General,,DFL,Lori Swanson,1370
Kittson,Attorney General,,IND,Independence Party,63
Kittson,Attorney General,,R,Jeff Johnson,664
Kittson,Attorney General,,WI,WRITE-IN,1
Kittson,Governor,,DFL,Mike Hatch,1229
Kittson,Governor,,IND,Peter Hutchinson,85
Kittson,Governor,,R,Tim Pawlenty,846
Kittson,Governor,,WI,WRITE-IN,0
Kittson,Secretary of State,,DFL,Mark Ritchie,1245
Kittson,Secretary of State,,IND,Independence Party,38
Kittson,Secretary of State,,R,Mary Kiffmeyer,792
Kittson,Secretary of State,,WI,WRITE-IN,0
Kittson,State Auditor,,DFL,Rebecca Otto,1266
Kittson,State Auditor,,IND,Lucy Gerold,63
Kittson,State Auditor,,R,Patricia Anderson Awada,750
Kittson,State Auditor,,WI,WRITE-IN,0
Kittson,U.S. Senate,,DFL,Amy Klobuchar,1438
Kittson,U.S. Senate,,IND,Robert Fitzgerald,51
Kittson,U.S. Senate,,R,Mark Kennedy,693
Kittson,U.S. Senate,,WI,WRITE-IN,0
Koochiching,Attorney General,,DFL,Lori Swanson,3510
Koochiching,Attorney General,,IND,Independence Party,232
Koochiching,Attorney General,,R,Jeff Johnson,1677
Koochiching,Attorney General,,WI,WRITE-IN,0
Koochiching,Governor,,DFL,Mike Hatch,3309
Koochiching,Governor,,IND,Peter Hutchinson,275
Koochiching,Governor,,R,Tim Pawlenty,1989
Koochiching,Governor,,WI,WRITE-IN,2
Koochiching,Secretary of State,,DFL,Mark Ritchie,2927
Koochiching,Secretary of State,,IND,Independence Party,142
Koochiching,Secretary of State,,R,Mary Kiffmeyer,2224
Koochiching,Secretary of State,,WI,WRITE-IN,1
Koochiching,State Auditor,,DFL,Rebecca Otto,3154
Koochiching,State Auditor,,IND,Lucy Gerold,262
Koochiching,State Auditor,,R,Patricia Anderson Awada,1924
Koochiching,State Auditor,,WI,WRITE-IN,1
Koochiching,U.S. Senate,,DFL,Amy Klobuchar,3635
Koochiching,U.S. Senate,,IND,Robert Fitzgerald,159
Koochiching,U.S. Senate,,R,Mark Kennedy,1817
Koochiching,U.S. Senate,,WI,WRITE-IN,1
Lac Qui Parle,Attorney General,,DFL,Lori Swanson,2175
Lac Qui Parle,Attorney General,,IND,Independence Party,137
Lac Qui Parle,Attorney General,,R,Jeff Johnson,1438
Lac Qui Parle,Attorney General,,WI,WRITE-IN,2
Lac Qui Parle,Governor,,DFL,Mike Hatch,1905
Lac Qui Parle,Governor,,IND,Peter Hutchinson,209
Lac Qui Parle,Governor,,R,Tim Pawlenty,1748
Lac Qui Parle,Governor,,WI,WRITE-IN,0
Lac Qui Parle,Secretary of State,,DFL,Mark Ritchie,1912
Lac Qui Parle,Secretary of State,,IND,Independence Party,103
Lac Qui Parle,Secretary of State,,R,Mary Kiffmeyer,1668
Lac Qui Parle,Secretary of State,,WI,WRITE-IN,4
Lac Qui Parle,State Auditor,,DFL,Rebecca Otto,2014
Lac Qui Parle,State Auditor,,IND,Lucy Gerold,136
Lac Qui Parle,State Auditor,,R,Patricia Anderson Awada,1583
Lac Qui Parle,State Auditor,,WI,WRITE-IN,1
Lac Qui Parle,U.S. Senate,,DFL,Amy Klobuchar,2313
Lac Qui Parle,U.S. Senate,,IND,Robert Fitzgerald,119
Lac Qui Parle,U.S. Senate,,R,Mark Kennedy,1455
Lac Qui Parle,U.S. Senate,,WI,WRITE-IN,0
Lake,Attorney General,,DFL,Lori Swanson,3928
Lake,Attorney General,,IND,Independence Party,195
Lake,Attorney General,,R,Jeff Johnson,1565
Lake,Attorney General,,WI,WRITE-IN,4
Lake,Governor,,DFL,Mike Hatch,3632
Lake,Governor,,IND,Peter Hutchinson,344
Lake,Governor,,R,Tim Pawlenty,1901
Lake,Governor,,WI,WRITE-IN,3
Lake,Secretary of State,,DFL,Mark Ritchie,3508
Lake,Secretary of State,,IND,Independence Party,152
Lake,Secretary of State,,R,Mary Kiffmeyer,1989
Lake,Secretary of State,,WI,WRITE-IN,2
Lake,State Auditor,,DFL,Rebecca Otto,3510
Lake,State Auditor,,IND,Lucy Gerold,250
Lake,State Auditor,,R,Patricia Anderson Awada,1843
Lake,State Auditor,,WI,WRITE-IN,6
Lake,U.S. Senate,,DFL,Amy Klobuchar,4061
Lake,U.S. Senate,,IND,Robert Fitzgerald,169
Lake,U.S. Senate,,R,Mark Kennedy,1714
Lake,U.S. Senate,,WI,WRITE-IN,2
Lake of the Woods,Attorney General,,DFL,Lori Swanson,928
Lake of the Woods,Attorney General,,IND,Independence Party,102
Lake of the Woods,Attorney General,,R,Jeff Johnson,770
Lake of the Woods,Attorney General,,WI,WRITE-IN,1
Lake of the Woods,Governor,,DFL,Mike Hatch,847
Lake of the Woods,Governor,,IND,Peter Hutchinson,80
Lake of the Woods,Governor,,R,Tim Pawlenty,953
Lake of the Woods,Governor,,WI,WRITE-IN,1
Lake of the Woods,Secretary of State,,DFL,Mark Ritchie,817
Lake of the Woods,Secretary of State,,IND,Independence Party,66
Lake of the Woods,Secretary of State,,R,Mary Kiffmeyer,924
Lake of the Woods,Secretary of State,,WI,WRITE-IN,1
Lake of the Woods,State Auditor,,DFL,Rebecca Otto,880
Lake of the Woods,State Auditor,,IND,Lucy Gerold,78
Lake of the Woods,State Auditor,,R,Patricia Anderson Awada,846
Lake of the Woods,State Auditor,,WI,WRITE-IN,2
Lake of the Woods,U.S. Senate,,DFL,Amy Klobuchar,1032
Lake of the Woods,U.S. Senate,,IND,Robert Fitzgerald,68
Lake of the Woods,U.S. Senate,,R,Mark Kennedy,815
Lake of the Woods,U.S. Senate,,WI,WRITE-IN,1
Le Sueur,Attorney General,,DFL,Lori Swanson,5684
Le Sueur,Attorney General,,IND,Independence Party,508
Le Sueur,Attorney General,,R,Jeff Johnson,4830
Le Sueur,Attorney General,,WI,WRITE-IN,6
Le Sueur,Governor,,DFL,Mike Hatch,4752
Le Sueur,Governor,,IND,Peter Hutchinson,727
Le Sueur,Governor,,R,Tim Pawlenty,5874
Le Sueur,Governor,,WI,WRITE-IN,5
Le Sueur,Secretary of State,,DFL,Mark Ritchie,5262
Le Sueur,Secretary of State,,IND,Independence Party,377
Le Sueur,Secretary of State,,R,Mary Kiffmeyer,5091
Le Sueur,Secretary of State,,WI,WRITE-IN,4
Le Sueur,State Auditor,,DFL,Rebecca Otto,5590
Le Sueur,State Auditor,,IND,Lucy Gerold,571
Le Sueur,State Auditor,,R,Patricia Anderson Awada,4736
Le Sueur,State Auditor,,WI,WRITE-IN,6
Le Sueur,U.S. Senate,,DFL,Amy Klobuchar,6328
Le Sueur,U.S. Senate,,IND,Robert Fitzgerald,437
Le Sueur,U.S. Senate,,R,Mark Kennedy,4638
Le Sueur,U.S. Senate,,WI,WRITE-IN,4
Lincoln,Attorney General,,DFL,Lori Swanson,1417
Lincoln,Attorney General,,IND,Independence Party,121
Lincoln,Attorney General,,R,Jeff Johnson,1051
Lincoln,Attorney General,,WI,WRITE-IN,0
Lincoln,Governor,,DFL,Mike Hatch,1287
Lincoln,Governor,,IND,Peter Hutchinson,129
Lincoln,Governor,,R,Tim Pawlenty,1234
Lincoln,Governor,,WI,WRITE-IN,0
Lincoln,Secretary of State,,DFL,Mark Ritchie,1225
Lincoln,Secretary of State,,IND,Independence Party,71
Lincoln,Secretary of State,,R,Mary Kiffmeyer,1187
Lincoln,Secretary of State,,WI,WRITE-IN,1
Lincoln,State Auditor,,DFL,Rebecca Otto,1355
Lincoln,State Auditor,,IND,Lucy Gerold,114
Lincoln,State Auditor,,R,Patricia Anderson Awada,1085
Lincoln,State Auditor,,WI,WRITE-IN,1
Lincoln,U.S. Senate,,DFL,Amy Klobuchar,1471
Lincoln,U.S. Senate,,IND,Robert Fitzgerald,96
Lincoln,U.S. Senate,,R,Mark Kennedy,1092
Lincoln,U.S. Senate,,WI,WRITE-IN,0
Lyon,Attorney General,,DFL,Lori Swanson,4350
Lyon,Attorney General,,IND,Independence Party,345
Lyon,Attorney General,,R,Jeff Johnson,4436
Lyon,Attorney General,,WI,WRITE-IN,4
Lyon,Governor,,DFL,Mike Hatch,3673
Lyon,Governor,,IND,Peter Hutchinson,464
Lyon,Governor,,R,Tim Pawlenty,5243
Lyon,Governor,,WI,WRITE-IN,0
Lyon,Secretary of State,,DFL,Mark Ritchie,3767
Lyon,Secretary of State,,IND,Independence Party,243
Lyon,Secretary of State,,R,Mary Kiffmeyer,4915
Lyon,Secretary of State,,WI,WRITE-IN,9
Lyon,State Auditor,,DFL,Rebecca Otto,4165
Lyon,State Auditor,,IND,Lucy Gerold,333
Lyon,State Auditor,,R,Patricia Anderson Awada,4542
Lyon,State Auditor,,WI,WRITE-IN,7
Lyon,U.S. Senate,,DFL,Amy Klobuchar,4718
Lyon,U.S. Senate,,IND,Robert Fitzgerald,274
Lyon,U.S. Senate,,R,Mark Kennedy,4414
Lyon,U.S. Senate,,WI,WRITE-IN,6
Mahnomen,Attorney General,,DFL,Lori Swanson,1342
Mahnomen,Attorney General,,IND,Independence Party,94
Mahnomen,Attorney General,,R,Jeff Johnson,662
Mahnomen,Attorney General,,WI,WRITE-IN,1
Mahnomen,Governor,,DFL,Mike Hatch,1231
Mahnomen,Governor,,IND,Peter Hutchinson,94
Mahnomen,Governor,,R,Tim Pawlenty,852
Mahnomen,Governor,,WI,WRITE-IN,0
Mahnomen,Secretary of State,,DFL,Mark Ritchie,1213
Mahnomen,Secretary of State,,IND,Independence Party,55
Mahnomen,Secretary of State,,R,Mary Kiffmeyer,760
Mahnomen,Secretary of State,,WI,WRITE-IN,0
Mahnomen,State Auditor,,DFL,Rebecca Otto,1300
Mahnomen,State Auditor,,IND,Lucy Gerold,76
Mahnomen,State Auditor,,R,Patricia Anderson Awada,717
Mahnomen,State Auditor,,WI,WRITE-IN,1
Mahnomen,U.S. Senate,,DFL,Amy Klobuchar,1435
Mahnomen,U.S. Senate,,IND,Robert Fitzgerald,61
Mahnomen,U.S. Senate,,R,Mark Kennedy,721
Mahnomen,U.S. Senate,,WI,WRITE-IN,2
Marshall,Attorney General,,DFL,Lori Swanson,2472
Marshall,Attorney General,,IND,Independence Party,150
Marshall,Attorney General,,R,Jeff Johnson,1564
Marshall,Attorney General,,WI,WRITE-IN,3
Marshall,Governor,,DFL,Mike Hatch,2096
Marshall,Governor,,IND,Peter Hutchinson,181
Marshall,Governor,,R,Tim Pawlenty,2060
Marshall,Governor,,WI,WRITE-IN,0
Marshall,Secretary of State,,DFL,Mark Ritchie,2050
Marshall,Secretary of State,,IND,Independence Party,110
Marshall,Secretary of State,,R,Mary Kiffmeyer,1977
Marshall,Secretary of State,,WI,WRITE-IN,1
Marshall,State Auditor,,DFL,Rebecca Otto,2201
Marshall,State Auditor,,IND,Lucy Gerold,149
Marshall,State Auditor,,R,Patricia Anderson Awada,1790
Marshall,State Auditor,,WI,WRITE-IN,1
Marshall,U.S. Senate,,DFL,Amy Klobuchar,2571
Marshall,U.S. Senate,,IND,Robert Fitzgerald,134
Marshall,U.S. Senate,,R,Mark Kennedy,1684
Marshall,U.S. Senate,,WI,WRITE-IN,0
Martin,Attorney General,,DFL,Lori Swanson,3833
Martin,Attorney General,,IND,Independence Party,378
Martin,Attorney General,,R,Jeff Johnson,4441
Martin,Attorney General,,WI,WRITE-IN,3
Martin,Governor,,DFL,Mike Hatch,3386
Martin,Governor,,IND,Peter Hutchinson,456
Martin,Governor,,R,Tim Pawlenty,5047
Martin,Governor,,WI,WRITE-IN,6
Martin,Secretary of State,,DFL,Mark Ritchie,3404
Martin,Secretary of State,,IND,Independence Party,243
Martin,Secretary of State,,R,Mary Kiffmeyer,4779
Martin,Secretary of State,,WI,WRITE-IN,3
Martin,State Auditor,,DFL,Rebecca Otto,3525
Martin,State Auditor,,IND,Lucy Gerold,404
Martin,State Auditor,,R,Patricia Anderson Awada,4632
Martin,State Auditor,,WI,WRITE-IN,4
Martin,U.S. Senate,,DFL,Amy Klobuchar,4344
Martin,U.S. Senate,,IND,Robert Fitzgerald,292
Martin,U.S. Senate,,R,Mark Kennedy,4315
Martin,U.S. Senate,,WI,WRITE-IN,3
McLeod,Attorney General,,DFL,Lori Swanson,6238
McLeod,Attorney General,,IND,Independence Party,622
McLeod,Attorney General,,R,Jeff Johnson,7135
McLeod,Attorney General,,WI,WRITE-IN,11
McLeod,Governor,,DFL,Mike Hatch,4868
McLeod,Governor,,IND,Peter Hutchinson,1057
McLeod,Governor,,R,Tim Pawlenty,8580
McLeod,Governor,,WI,WRITE-IN,6
McLeod,Secretary of State,,DFL,Mark Ritchie,5314
McLeod,Secretary of State,,IND,Independence Party,459
McLeod,Secretary of State,,R,Mary Kiffmeyer,7849
McLeod,Secretary of State,,WI,WRITE-IN,6
McLeod,State Auditor,,DFL,Rebecca Otto,6192
McLeod,State Auditor,,IND,Lucy Gerold,672
McLeod,State Auditor,,R,Patricia Anderson Awada,6985
McLeod,State Auditor,,WI,WRITE-IN,7
McLeod,U.S. Senate,,DFL,Amy Klobuchar,7016
McLeod,U.S. Senate,,IND,Robert Fitzgerald,506
McLeod,U.S. Senate,,R,Mark Kennedy,6988
McLeod,U.S. Senate,,WI,WRITE-IN,7
Meeker,Attorney General,,DFL,Lori Swanson,4666
Meeker,Attorney General,,IND,Independence Party,472
Meeker,Attorney General,,R,Jeff Johnson,4895
Meeker,Attorney General,,WI,WRITE-IN,4
Meeker,Governor,,DFL,Mike Hatch,3976
Meeker,Governor,,IND,Peter Hutchinson,781
Meeker,Governor,,R,Tim Pawlenty,5576
Meeker,Governor,,WI,WRITE-IN,3
Meeker,Secretary of State,,DFL,Mark Ritchie,4084
Meeker,Secretary of State,,IND,Independence Party,309
Meeker,Secretary of State,,R,Mary Kiffmeyer,5438
Meeker,Secretary of State,,WI,WRITE-IN,1
Meeker,State Auditor,,DFL,Rebecca Otto,4678
Meeker,State Auditor,,IND,Lucy Gerold,505
Meeker,State Auditor,,R,Patricia Anderson Awada,4789
Meeker,State Auditor,,WI,WRITE-IN,4
Meeker,U.S. Senate,,DFL,Amy Klobuchar,5396
Meeker,U.S. Senate,,IND,Robert Fitzgerald,338
Meeker,U.S. Senate,,R,Mark Kennedy,4638
Meeker,U.S. Senate,,WI,WRITE-IN,4
Mille Lacs,Attorney General,,DFL,Lori Swanson,5006
Mille Lacs,Attorney General,,IND,Independence Party,439
Mille Lacs,Attorney General,,R,Jeff Johnson,4425
Mille Lacs,Attorney General,,WI,WRITE-IN,6
Mille Lacs,Governor,,DFL,Mike Hatch,4508
Mille Lacs,Governor,,IND,Peter Hutchinson,508
Mille Lacs,Governor,,R,Tim Pawlenty,5180
Mille Lacs,Governor,,WI,WRITE-IN,5
Mille Lacs,Secretary of State,,DFL,Mark Ritchie,4619
Mille Lacs,Secretary of State,,IND,Independence Party,284
Mille Lacs,Secretary of State,,R,Mary Kiffmeyer,4822
Mille Lacs,Secretary of State,,WI,WRITE-IN,4
Mille Lacs,State Auditor,,DFL,Rebecca Otto,5078
Mille Lacs,State Auditor,,IND,Lucy Gerold,458
Mille Lacs,State Auditor,,R,Patricia Anderson Awada,4197
Mille Lacs,State Auditor,,WI,WRITE-IN,6
Mille Lacs,U.S. Senate,,DFL,Amy Klobuchar,5581
Mille Lacs,U.S. Senate,,IND,Robert Fitzgerald,370
Mille Lacs,U.S. Senate,,R,Mark Kennedy,4291
Mille Lacs,U.S. Senate,,WI,WRITE-IN,4
Morrison,Attorney General,,DFL,Lori Swanson,6264
Morrison,Attorney General,,IND,Independence Party,579
Morrison,Attorney General,,R,Jeff Johnson,6142
Morrison,Attorney General,,WI,WRITE-IN,3
Morrison,Governor,,DFL,Mike Hatch,5577
Morrison,Governor,,IND,Peter Hutchinson,664
Morrison,Governor,,R,Tim Pawlenty,7302
Morrison,Governor,,WI,WRITE-IN,1
Morrison,Secretary of State,,DFL,Mark Ritchie,4932
Morrison,Secretary of State,,IND,Independence Party,347
Morrison,Secretary of State,,R,Mary Kiffmeyer,7739
Morrison,Secretary of State,,WI,WRITE-IN,5
Morrison,State Auditor,,DFL,Rebecca Otto,6029
Morrison,State Auditor,,IND,Lucy Gerold,630
Morrison,State Auditor,,R,Patricia Anderson Awada,6168
Morrison,State Auditor,,WI,WRITE-IN,6
Morrison,U.S. Senate,,DFL,Amy Klobuchar,6941
Morrison,U.S. Senate,,IND,Robert Fitzgerald,465
Morrison,U.S. Senate,,R,Mark Kennedy,6229
Morrison,U.S. Senate,,WI,WRITE-IN,2
Mower,Attorney General,,DFL,Lori Swanson,9920
Mower,Attorney General,,IND,Independence Party,596
Mower,Attorney General,,R,Jeff Johnson,4890
Mower,Attorney General,,WI,WRITE-IN,9
Mower,Governor,,DFL,Mike Hatch,9014
Mower,Governor,,IND,Peter Hutchinson,761
Mower,Governor,,R,Tim Pawlenty,6028
Mower,Governor,,WI,WRITE-IN,14
Mower,Secretary of State,,DFL,Mark Ritchie,8567
Mower,Secretary of State,,IND,Independence Party,441
Mower,Secretary of State,,R,Mary Kiffmeyer,5979
Mower,Secretary of State,,WI,WRITE-IN,11
Mower,State Auditor,,DFL,Rebecca Otto,8857
Mower,State Auditor,,IND,Lucy Gerold,652
Mower,State Auditor,,R,Patricia Anderson Awada,5755
Mower,State Auditor,,WI,WRITE-IN,10
Mower,U.S. Senate,,DFL,Amy Klobuchar,10450
Mower,U.S. Senate,,IND,Robert Fitzgerald,519
Mower,U.S. Senate,,R,Mark Kennedy,4906
Mower,U.S. Senate,,WI,WRITE-IN,7
Murray,Attorney General,,DFL,Lori Swanson,2175
Murray,Attorney General,,IND,Independence Party,168
Murray,Attorney General,,R,Jeff Johnson,1780
Murray,Attorney General,,WI,WRITE-IN,0
Murray,Governor,,DFL,Mike Hatch,2018
Murray,Governor,,IND,Peter Hutchinson,138
Murray,Governor,,R,Tim Pawlenty,2084
Murray,Governor,,WI,WRITE-IN,2
Murray,Secretary of State,,DFL,Mark Ritchie,1873
Murray,Secretary of State,,IND,Independence Party,106
Murray,Secretary of State,,R,Mary Kiffmeyer,2074
Murray,Secretary of State,,WI,WRITE-IN,1
Murray,State Auditor,,DFL,Rebecca Otto,1963
Murray,State Auditor,,IND,Lucy Gerold,179
Murray,State Auditor,,R,Patricia Anderson Awada,1978
Murray,State Auditor,,WI,WRITE-IN,1
Murray,U.S. Senate,,DFL,Amy Klobuchar,2331
Murray,U.S. Senate,,IND,Robert Fitzgerald,148
Murray,U.S. Senate,,R,Mark Kennedy,1804
Murray,U.S. Senate,,WI,WRITE-IN,1
Nicollet,Attorney General,,DFL,Lori Swanson,7502
Nicollet,Attorney General,,IND,Independence Party,572
Nicollet,Attorney General,,R,Jeff Johnson,5546
Nicollet,Attorney General,,WI,WRITE-IN,8
Nicollet,Governor,,DFL,Mike Hatch,6468
Nicollet,Governor,,IND,Peter Hutchinson,989
Nicollet,Governor,,R,Tim Pawlenty,6725
Nicollet,Governor,,WI,WRITE-IN,5
Nicollet,Secretary of State,,DFL,Mark Ritchie,6765
Nicollet,Secretary of State,,IND,Independence Party,456
