county,office,district,party,candidate,votes
Wabasha,U.S. Senate,,DFL,Mark Dayton,4800
Wabasha,U.S. Senate,,GRP,,80
Wabasha,U.S. Senate,,IND,Jim Gibson,432
Wabasha,U.S. Senate,,LIB,,41
Wabasha,U.S. Senate,,OTH,,226
Wabasha,U.S. Senate,,R,Rod Grams,5088
Wabasha,U.S. Senate,,SWP,,72
Wadena,President,,CP,,11
Wadena,President,,DFL,Al Gore,2251
Wadena,President,,GP,Ralph Nader,253
Wadena,President,,LIB,Harry Browne,8
Wadena,President,,OTH,,134
Wadena,President,,R,George W. Bush,3733
Wadena,President,,RP,Pat Buchanan,7
Wadena,President,,RPM,,115
Wadena,President,,SWP,,4
Wadena,U.S. Senate,,CP,,36
Wadena,U.S. Senate,,DFL,Mark Dayton,2599
Wadena,U.S. Senate,,GRP,,41
Wadena,U.S. Senate,,IND,Jim Gibson,240
Wadena,U.S. Senate,,LIB,,19
Wadena,U.S. Senate,,OTH,,134
Wadena,U.S. Senate,,R,Rod Grams,3388
Wadena,U.S. Senate,,SWP,,38
Waseca,President,,CP,,12
Waseca,President,,DFL,Al Gore,3694
Waseca,President,,GP,Ralph Nader,398
Waseca,President,,LIB,Harry Browne,13
Waseca,President,,OTH,,152
Waseca,President,,R,George W. Bush,4608
Waseca,President,,RP,Pat Buchanan,8
Waseca,President,,RPM,,129
Waseca,President,,SWP,,2
Waseca,U.S. Senate,,CP,,30
Waseca,U.S. Senate,,DFL,Mark Dayton,3740
Waseca,U.S. Senate,,GRP,,55
Waseca,U.S. Senate,,IND,Jim Gibson,472
Waseca,U.S. Senate,,LIB,,25
Waseca,U.S. Senate,,OTH,,155
Waseca,U.S. Senate,,R,Rod Grams,4468
Waseca,U.S. Senate,,SWP,,45
Washington,President,,CP,,93
Washington,President,,DFL,Al Gore,49637
Washington,President,,GP,Ralph Nader,4891
Washington,President,,LIB,Harry Browne,199
Washington,President,,OTH,,876
Washington,President,,R,George W. Bush,51502
Washington,President,,RP,Pat Buchanan,74
Washington,President,,RPM,,582
Washington,President,,SWP,,21
Washington,U.S. Senate,,CP,,297
Washington,U.S. Senate,,DFL,Mark Dayton,48597
Washington,U.S. Senate,,GRP,,678
Washington,U.S. Senate,,IND,Jim Gibson,6936
Washington,U.S. Senate,,LIB,,203
Washington,U.S. Senate,,OTH,,1613
Washington,U.S. Senate,,R,Rod Grams,49193
Washington,U.S. Senate,,SWP,,435
Watonwan,President,,CP,,10
Watonwan,President,,DFL,Al Gore,2258
Watonwan,President,,GP,Ralph Nader,212
Watonwan,President,,LIB,Harry Browne,4
Watonwan,President,,OTH,,92
Watonwan,President,,R,George W. Bush,2562
Watonwan,President,,RP,Pat Buchanan,6
Watonwan,President,,RPM,,79
Watonwan,President,,SWP,,3
Watonwan,U.S. Senate,,CP,,20
Watonwan,U.S. Senate,,DFL,Mark Dayton,2372
Watonwan,U.S. Senate,,GRP,,36
Watonwan,U.S. Senate,,IND,Jim Gibson,245
Watonwan,U.S. Senate,,LIB,,9
Watonwan,U.S. Senate,,OTH,,92
Watonwan,U.S. Senate,,R,Rod Grams,2390
Watonwan,U.S. Senate,,SWP,,27
Wilkin,President,,CP,,6
Wilkin,President,,DFL,Al Gore,1046
Wilkin,President,,GP,Ralph Nader,77
Wilkin,President,,LIB,Harry Browne,3
Wilkin,President,,OTH,,144
Wilkin,President,,R,George W. Bush,2032
Wilkin,President,,RP,Pat Buchanan,9
Wilkin,President,,RPM,,129
Wilkin,President,,SWP,,3
Wilkin,U.S. Senate,,CP,,15
Wilkin,U.S. Senate,,DFL,Mark Dayton,1389
Wilkin,U.S. Senate,,GRP,,12
Wilkin,U.S. Senate,,IND,Jim Gibson,72
Wilkin,U.S. Senate,,LIB,,9
Wilkin,U.S. Senate,,OTH,,60
Wilkin,U.S. Senate,,R,Rod Grams,1758
Wilkin,U.S. Senate,,SWP,,24
Winona,President,,CP,,41
Winona,President,,DFL,Al Gore,11069
Winona,President,,GP,Ralph Nader,1750
Winona,President,,LIB,Harry Browne,50
Winona,President,,OTH,,285
Winona,President,,R,George W. Bush,10773
Winona,President,,RP,Pat Buchanan,37
Winona,President,,RPM,,190
Winona,President,,SWP,,8
Winona,U.S. Senate,,CP,,124
Winona,U.S. Senate,,DFL,Mark Dayton,11261
Winona,U.S. Senate,,GRP,,376
Winona,U.S. Senate,,IND,Jim Gibson,701
Winona,U.S. Senate,,LIB,,121
Winona,U.S. Senate,,OTH,,879
Winona,U.S. Senate,,R,Rod Grams,10596
Winona,U.S. Senate,,SWP,,258
Wright,President,,CP,,115
Wright,President,,DFL,Al Gore,16762
Wright,President,,GP,Ralph Nader,1977
Wright,President,,LIB,Harry Browne,82
Wright,President,,OTH,,651
Wright,President,,R,George W. Bush,23861
Wright,President,,RP,Pat Buchanan,53
Wright,President,,RPM,,485
Wright,President,,SWP,,31
Wright,U.S. Senate,,CP,,190
Wright,U.S. Senate,,DFL,Mark Dayton,16663
Wright,U.S. Senate,,GRP,,292
Wright,U.S. Senate,,IND,Jim Gibson,2573
Wright,U.S. Senate,,LIB,,95
Wright,U.S. Senate,,OTH,,789
Wright,U.S. Senate,,R,Rod Grams,23123
Wright,U.S. Senate,,SWP,,212
Yellow Medicine,President,,CP,,19
Yellow Medicine,President,,DFL,Al Gore,2528
Yellow Medicine,President,,GP,Ralph Nader,232
Yellow Medicine,President,,LIB,Harry Browne,7
Yellow Medicine,President,,OTH,,138
Yellow Medicine,President,,R,George W. Bush,2598
Yellow Medicine,President,,RP,Pat Buchanan,4
Yellow Medicine,President,,RPM,,121
Yellow Medicine,President,,SWP,,6
Yellow Medicine,U.S. Senate,,CP,,38
Yellow Medicine,U.S. Senate,,DFL,Mark Dayton,2801
Yellow Medicine,U.S. Senate,,GRP,,35
Yellow Medicine,U.S. Senate,,IND,Jim Gibson,206
Yellow Medicine,U.S. Senate,,LIB,,9
Yellow Medicine,U.S. Senate,,OTH,,119
Yellow Medicine,U.S. Senate,,R,Rod Grams,2401
Yellow Medicine,U.S. Senate,,SWP,,37
