county,precinct,office,district,candidate,party,votes
Cass,Lake Shore,President,NA,Donald Trump,R,624
Cass,Lake Shore,President,NA,Kamala Harris,DFL,257
Cass,Lake Shore,President,NA,Chase Oliver,LIB,1
Cass,Lake Shore,President,NA,Cornel West,WTP,7
Cass,Lake Shore,President,NA,Jill Stein,G,0
Cass,Lake Shore,President,NA,Claudia De la Cruz,SLP,0
Cass,Lake Shore,President,NA,Rachele Fruit,SWP,0
Cass,Lake Shore,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Lake Shore,President,NA,Other Independent,IND,0
Cass,Lake Shore,President,NA,WRITE-IN,WI,2
Cass,Lake Shore,U.S. Senate,NA,Royce White,R,549
Cass,Lake Shore,U.S. Senate,NA,Amy Klobuchar,DFL,307
Cass,Lake Shore,U.S. Senate,NA,Rebecca Whiting,LIB,11
Cass,Lake Shore,U.S. Senate,NA,Steve Carlson,IA,17
Cass,Lake Shore,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Lake Shore,U.S. House,8,Pete Stauber,R,629
Cass,Lake Shore,U.S. House,8,Jennifer Schultz,DFL,251
Cass,Lake Shore,U.S. House,8,WRITE-IN,WI,0
Cass,Lake Shore,State Senate,5,Not on ballot,R,0
Cass,Lake Shore,State Senate,5,Not on ballot,DFL,0
Cass,Lake Shore,State Senate,5,WRITE-IN,WI,0
Cass,Lake Shore,State House,5A,Krista Knudsen,R,658
Cass,Lake Shore,State House,5A,Brian M. Hobson,DFL,216
Cass,Lake Shore,State House,5A,WRITE-IN,WI,0
Cass,Lake Shore,Constitutional Amendment 1,NA,YES,NP,621
Cass,Lake Shore,Constitutional Amendment 1,NA,NO,NP,207
Cass,Leech Lake Twp,State Senate,2,DIST Candidate,DIST,2
Cass,Leech Lake Twp,President,NA,Donald Trump,R,218
Cass,Leech Lake Twp,President,NA,Kamala Harris,DFL,118
Cass,Leech Lake Twp,President,NA,Chase Oliver,LIB,2
Cass,Leech Lake Twp,President,NA,Cornel West,WTP,5
Cass,Leech Lake Twp,President,NA,Jill Stein,G,0
Cass,Leech Lake Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,Leech Lake Twp,President,NA,Rachele Fruit,SWP,0
Cass,Leech Lake Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Leech Lake Twp,President,NA,Other Independent,IND,0
Cass,Leech Lake Twp,President,NA,WRITE-IN,WI,3
Cass,Leech Lake Twp,U.S. Senate,NA,Royce White,R,191
Cass,Leech Lake Twp,U.S. Senate,NA,Amy Klobuchar,DFL,146
Cass,Leech Lake Twp,U.S. Senate,NA,Rebecca Whiting,LIB,0
Cass,Leech Lake Twp,U.S. Senate,NA,Steve Carlson,IA,2
Cass,Leech Lake Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Leech Lake Twp,U.S. House,8,Pete Stauber,R,214
Cass,Leech Lake Twp,U.S. House,8,Jennifer Schultz,DFL,117
Cass,Leech Lake Twp,U.S. House,8,WRITE-IN,WI,0
Cass,Leech Lake Twp,State Senate,2,Not on ballot,R,0
Cass,Leech Lake Twp,State Senate,2,Not on ballot,DFL,0
Cass,Leech Lake Twp,State Senate,2,WRITE-IN,WI,0
Cass,Leech Lake Twp,State House,2B,Matt Bliss,R,228
Cass,Leech Lake Twp,State House,2B,Michael Reyes,DFL,105
Cass,Leech Lake Twp,State House,2B,WRITE-IN,WI,0
Cass,Leech Lake Twp,Constitutional Amendment 1,NA,YES,NP,223
Cass,Leech Lake Twp,Constitutional Amendment 1,NA,NO,NP,95
Cass,Lima Unorg,State Senate,6,DIST Candidate,DIST,6
Cass,Lima Unorg,President,NA,Donald Trump,R,41
Cass,Lima Unorg,President,NA,Kamala Harris,DFL,17
Cass,Lima Unorg,President,NA,Chase Oliver,LIB,2
Cass,Lima Unorg,President,NA,Cornel West,WTP,1
Cass,Lima Unorg,President,NA,Jill Stein,G,0
Cass,Lima Unorg,President,NA,Claudia De la Cruz,SLP,0
Cass,Lima Unorg,President,NA,Rachele Fruit,SWP,0
Cass,Lima Unorg,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Lima Unorg,President,NA,Other Independent,IND,0
Cass,Lima Unorg,President,NA,WRITE-IN,WI,0
Cass,Lima Unorg,U.S. Senate,NA,Royce White,R,35
Cass,Lima Unorg,U.S. Senate,NA,Amy Klobuchar,DFL,21
Cass,Lima Unorg,U.S. Senate,NA,Rebecca Whiting,LIB,2
Cass,Lima Unorg,U.S. Senate,NA,Steve Carlson,IA,3
Cass,Lima Unorg,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Lima Unorg,U.S. House,8,Pete Stauber,R,43
Cass,Lima Unorg,U.S. House,8,Jennifer Schultz,DFL,16
Cass,Lima Unorg,U.S. House,8,WRITE-IN,WI,0
Cass,Lima Unorg,State Senate,6,Not on ballot,R,0
Cass,Lima Unorg,State Senate,6,Not on ballot,DFL,0
Cass,Lima Unorg,State Senate,6,WRITE-IN,WI,0
Cass,Lima Unorg,State House,6A,Ben Davis,R,43
Cass,Lima Unorg,State House,6A,Earl Butenhoff,DFL,16
Cass,Lima Unorg,State House,6A,WRITE-IN,WI,0
Cass,Lima Unorg,Constitutional Amendment 1,NA,YES,NP,35
Cass,Lima Unorg,Constitutional Amendment 1,NA,NO,NP,24
Cass,Longville,State Senate,2,DIST Candidate,DIST,2
Cass,Longville,President,NA,Donald Trump,R,72
Cass,Longville,President,NA,Kamala Harris,DFL,42
Cass,Longville,President,NA,Chase Oliver,LIB,0
Cass,Longville,President,NA,Cornel West,WTP,1
Cass,Longville,President,NA,Jill Stein,G,0
Cass,Longville,President,NA,Claudia De la Cruz,SLP,0
Cass,Longville,President,NA,Rachele Fruit,SWP,0
Cass,Longville,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Longville,President,NA,Other Independent,IND,0
Cass,Longville,President,NA,WRITE-IN,WI,0
Cass,Longville,U.S. Senate,NA,Royce White,R,63
Cass,Longville,U.S. Senate,NA,Amy Klobuchar,DFL,49
Cass,Longville,U.S. Senate,NA,Rebecca Whiting,LIB,1
Cass,Longville,U.S. Senate,NA,Steve Carlson,IA,1
Cass,Longville,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Longville,U.S. House,8,Pete Stauber,R,75
Cass,Longville,U.S. House,8,Jennifer Schultz,DFL,38
Cass,Longville,U.S. House,8,WRITE-IN,WI,0
Cass,Longville,State Senate,2,Not on ballot,R,0
Cass,Longville,State Senate,2,Not on ballot,DFL,0
Cass,Longville,State Senate,2,WRITE-IN,WI,0
Cass,Longville,State House,2B,Matt Bliss,R,76
Cass,Longville,State House,2B,Michael Reyes,DFL,38
Cass,Longville,State House,2B,WRITE-IN,WI,0
Cass,Longville,Constitutional Amendment 1,NA,YES,NP,86
Cass,Longville,Constitutional Amendment 1,NA,NO,NP,24
Cass,Loon Lake Twp,State Senate,5,DIST Candidate,DIST,5
Cass,Loon Lake Twp,President,NA,Donald Trump,R,340
Cass,Loon Lake Twp,President,NA,Kamala Harris,DFL,123
Cass,Loon Lake Twp,President,NA,Chase Oliver,LIB,5
Cass,Loon Lake Twp,President,NA,Cornel West,WTP,4
Cass,Loon Lake Twp,President,NA,Jill Stein,G,2
Cass,Loon Lake Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,Loon Lake Twp,President,NA,Rachele Fruit,SWP,0
Cass,Loon Lake Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Loon Lake Twp,President,NA,Other Independent,IND,1
Cass,Loon Lake Twp,President,NA,WRITE-IN,WI,2
Cass,Loon Lake Twp,U.S. Senate,NA,Royce White,R,315
Cass,Loon Lake Twp,U.S. Senate,NA,Amy Klobuchar,DFL,146
Cass,Loon Lake Twp,U.S. Senate,NA,Rebecca Whiting,LIB,10
Cass,Loon Lake Twp,U.S. Senate,NA,Steve Carlson,IA,6
Cass,Loon Lake Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Loon Lake Twp,U.S. House,8,Pete Stauber,R,345
Cass,Loon Lake Twp,U.S. House,8,Jennifer Schultz,DFL,124
Cass,Loon Lake Twp,U.S. House,8,WRITE-IN,WI,0
Cass,Loon Lake Twp,State Senate,5,Not on ballot,R,0
Cass,Loon Lake Twp,State Senate,5,Not on ballot,DFL,0
Cass,Loon Lake Twp,State Senate,5,WRITE-IN,WI,0
Cass,Loon Lake Twp,State House,5A,Krista Knudsen,R,363
Cass,Loon Lake Twp,State House,5A,Brian M. Hobson,DFL,105
Cass,Loon Lake Twp,State House,5A,WRITE-IN,WI,2
Cass,Loon Lake Twp,Constitutional Amendment 1,NA,YES,NP,339
Cass,Loon Lake Twp,Constitutional Amendment 1,NA,NO,NP,111
Cass,McKinley Twp,State Senate,5,DIST Candidate,DIST,5
Cass,McKinley Twp,President,NA,Donald Trump,R,56
Cass,McKinley Twp,President,NA,Kamala Harris,DFL,22
Cass,McKinley Twp,President,NA,Chase Oliver,LIB,0
Cass,McKinley Twp,President,NA,Cornel West,WTP,1
Cass,McKinley Twp,President,NA,Jill Stein,G,1
Cass,McKinley Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,McKinley Twp,President,NA,Rachele Fruit,SWP,0
Cass,McKinley Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,McKinley Twp,President,NA,Other Independent,IND,1
Cass,McKinley Twp,President,NA,WRITE-IN,WI,0
Cass,McKinley Twp,U.S. Senate,NA,Royce White,R,48
Cass,McKinley Twp,U.S. Senate,NA,Amy Klobuchar,DFL,26
Cass,McKinley Twp,U.S. Senate,NA,Rebecca Whiting,LIB,1
Cass,McKinley Twp,U.S. Senate,NA,Steve Carlson,IA,4
Cass,McKinley Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,McKinley Twp,U.S. House,8,Pete Stauber,R,56
Cass,McKinley Twp,U.S. House,8,Jennifer Schultz,DFL,24
Cass,McKinley Twp,U.S. House,8,WRITE-IN,WI,0
Cass,McKinley Twp,State Senate,5,Not on ballot,R,0
Cass,McKinley Twp,State Senate,5,Not on ballot,DFL,0
Cass,McKinley Twp,State Senate,5,WRITE-IN,WI,0
Cass,McKinley Twp,State House,5A,Krista Knudsen,R,55
Cass,McKinley Twp,State House,5A,Brian M. Hobson,DFL,24
Cass,McKinley Twp,State House,5A,WRITE-IN,WI,0
Cass,McKinley Twp,Constitutional Amendment 1,NA,YES,NP,52
Cass,McKinley Twp,Constitutional Amendment 1,NA,NO,NP,24
Cass,Maple Twp,State Senate,5,DIST Candidate,DIST,5
Cass,Maple Twp,President,NA,Donald Trump,R,218
Cass,Maple Twp,President,NA,Kamala Harris,DFL,44
Cass,Maple Twp,President,NA,Chase Oliver,LIB,0
Cass,Maple Twp,President,NA,Cornel West,WTP,5
Cass,Maple Twp,President,NA,Jill Stein,G,0
Cass,Maple Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,Maple Twp,President,NA,Rachele Fruit,SWP,0
Cass,Maple Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Maple Twp,President,NA,Other Independent,IND,0
Cass,Maple Twp,President,NA,WRITE-IN,WI,0
Cass,Maple Twp,U.S. Senate,NA,Royce White,R,199
Cass,Maple Twp,U.S. Senate,NA,Amy Klobuchar,DFL,61
Cass,Maple Twp,U.S. Senate,NA,Rebecca Whiting,LIB,3
Cass,Maple Twp,U.S. Senate,NA,Steve Carlson,IA,1
Cass,Maple Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Maple Twp,U.S. House,8,Pete Stauber,R,212
Cass,Maple Twp,U.S. House,8,Jennifer Schultz,DFL,46
Cass,Maple Twp,U.S. House,8,WRITE-IN,WI,1
Cass,Maple Twp,State Senate,5,Not on ballot,R,0
Cass,Maple Twp,State Senate,5,Not on ballot,DFL,0
Cass,Maple Twp,State Senate,5,WRITE-IN,WI,0
Cass,Maple Twp,State House,5A,Krista Knudsen,R,216
Cass,Maple Twp,State House,5A,Brian M. Hobson,DFL,39
Cass,Maple Twp,State House,5A,WRITE-IN,WI,1
Cass,Maple Twp,Constitutional Amendment 1,NA,YES,NP,151
Cass,Maple Twp,Constitutional Amendment 1,NA,NO,NP,95
Cass,May Twp,State Senate,5,DIST Candidate,DIST,5
Cass,May Twp,President,NA,Donald Trump,R,521
Cass,May Twp,President,NA,Kamala Harris,DFL,70
Cass,May Twp,President,NA,Chase Oliver,LIB,0
Cass,May Twp,President,NA,Cornel West,WTP,7
Cass,May Twp,President,NA,Jill Stein,G,0
Cass,May Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,May Twp,President,NA,Rachele Fruit,SWP,0
Cass,May Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,May Twp,President,NA,Other Independent,IND,0
Cass,May Twp,President,NA,WRITE-IN,WI,1
Cass,May Twp,U.S. Senate,NA,Royce White,R,448
Cass,May Twp,U.S. Senate,NA,Amy Klobuchar,DFL,117
Cass,May Twp,U.S. Senate,NA,Rebecca Whiting,LIB,11
Cass,May Twp,U.S. Senate,NA,Steve Carlson,IA,10
Cass,May Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,May Twp,U.S. House,8,Pete Stauber,R,500
Cass,May Twp,U.S. House,8,Jennifer Schultz,DFL,77
Cass,May Twp,U.S. House,8,WRITE-IN,WI,2
Cass,May Twp,State Senate,5,Not on ballot,R,0
Cass,May Twp,State Senate,5,Not on ballot,DFL,0
Cass,May Twp,State Senate,5,WRITE-IN,WI,0
Cass,May Twp,State House,5B,Mike Wiener,R,491
Cass,May Twp,State House,5B,Gregg Hendrickson,DFL,81
Cass,May Twp,State House,5B,WRITE-IN,WI,0
Cass,May Twp,Constitutional Amendment 1,NA,YES,NP,335
Cass,May Twp,Constitutional Amendment 1,NA,NO,NP,216
Cass,Meadow Brook Twp,State Senate,5,DIST Candidate,DIST,5
Cass,Meadow Brook Twp,President,NA,Donald Trump,R,101
Cass,Meadow Brook Twp,President,NA,Kamala Harris,DFL,23
Cass,Meadow Brook Twp,President,NA,Chase Oliver,LIB,0
Cass,Meadow Brook Twp,President,NA,Cornel West,WTP,0
Cass,Meadow Brook Twp,President,NA,Jill Stein,G,2
Cass,Meadow Brook Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,Meadow Brook Twp,President,NA,Rachele Fruit,SWP,0
Cass,Meadow Brook Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Meadow Brook Twp,President,NA,Other Independent,IND,0
Cass,Meadow Brook Twp,President,NA,WRITE-IN,WI,0
Cass,Meadow Brook Twp,U.S. Senate,NA,Royce White,R,87
Cass,Meadow Brook Twp,U.S. Senate,NA,Amy Klobuchar,DFL,30
Cass,Meadow Brook Twp,U.S. Senate,NA,Rebecca Whiting,LIB,1
Cass,Meadow Brook Twp,U.S. Senate,NA,Steve Carlson,IA,3
Cass,Meadow Brook Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Meadow Brook Twp,U.S. House,8,Pete Stauber,R,99
Cass,Meadow Brook Twp,U.S. House,8,Jennifer Schultz,DFL,24
Cass,Meadow Brook Twp,U.S. House,8,WRITE-IN,WI,0
Cass,Meadow Brook Twp,State Senate,5,Not on ballot,R,0
Cass,Meadow Brook Twp,State Senate,5,Not on ballot,DFL,0
Cass,Meadow Brook Twp,State Senate,5,WRITE-IN,WI,0
Cass,Meadow Brook Twp,State House,5B,Mike Wiener,R,99
Cass,Meadow Brook Twp,State House,5B,Gregg Hendrickson,DFL,23
Cass,Meadow Brook Twp,State House,5B,WRITE-IN,WI,0
Cass,Meadow Brook Twp,Constitutional Amendment 1,NA,YES,NP,85
Cass,Meadow Brook Twp,Constitutional Amendment 1,NA,NO,NP,31
Cass,Moose Lake Twp,State Senate,5,DIST Candidate,DIST,5
Cass,Moose Lake Twp,President,NA,Donald Trump,R,63
Cass,Moose Lake Twp,President,NA,Kamala Harris,DFL,20
Cass,Moose Lake Twp,President,NA,Chase Oliver,LIB,0
Cass,Moose Lake Twp,President,NA,Cornel West,WTP,0
Cass,Moose Lake Twp,President,NA,Jill Stein,G,0
Cass,Moose Lake Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,Moose Lake Twp,President,NA,Rachele Fruit,SWP,0
Cass,Moose Lake Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Moose Lake Twp,President,NA,Other Independent,IND,0
Cass,Moose Lake Twp,President,NA,WRITE-IN,WI,0
Cass,Moose Lake Twp,U.S. Senate,NA,Royce White,R,56
Cass,Moose Lake Twp,U.S. Senate,NA,Amy Klobuchar,DFL,26
Cass,Moose Lake Twp,U.S. Senate,NA,Rebecca Whiting,LIB,0
Cass,Moose Lake Twp,U.S. Senate,NA,Steve Carlson,IA,0
Cass,Moose Lake Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Moose Lake Twp,U.S. House,8,Pete Stauber,R,61
Cass,Moose Lake Twp,U.S. House,8,Jennifer Schultz,DFL,20
Cass,Moose Lake Twp,U.S. House,8,WRITE-IN,WI,0
Cass,Moose Lake Twp,State Senate,5,Not on ballot,R,0
Cass,Moose Lake Twp,State Senate,5,Not on ballot,DFL,0
Cass,Moose Lake Twp,State Senate,5,WRITE-IN,WI,0
Cass,Moose Lake Twp,State House,5A,Krista Knudsen,R,60
Cass,Moose Lake Twp,State House,5A,Brian M. Hobson,DFL,20
Cass,Moose Lake Twp,State House,5A,WRITE-IN,WI,0
Cass,Moose Lake Twp,Constitutional Amendment 1,NA,YES,NP,51
Cass,Moose Lake Twp,Constitutional Amendment 1,NA,NO,NP,29
Cass,Motley,State Senate,5,DIST Candidate,DIST,5
Cass,Motley,President,NA,Donald Trump,R,6
Cass,Motley,President,NA,Kamala Harris,DFL,2
Cass,Motley,President,NA,Chase Oliver,LIB,0
Cass,Motley,President,NA,Cornel West,WTP,0
Cass,Motley,President,NA,Jill Stein,G,0
Cass,Motley,President,NA,Claudia De la Cruz,SLP,0
Cass,Motley,President,NA,Rachele Fruit,SWP,0
Cass,Motley,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Motley,President,NA,Other Independent,IND,0
Cass,Motley,President,NA,WRITE-IN,WI,0
Cass,Motley,U.S. Senate,NA,Royce White,R,7
Cass,Motley,U.S. Senate,NA,Amy Klobuchar,DFL,1
Cass,Motley,U.S. Senate,NA,Rebecca Whiting,LIB,0
Cass,Motley,U.S. Senate,NA,Steve Carlson,IA,0
Cass,Motley,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Motley,U.S. House,8,Pete Stauber,R,7
Cass,Motley,U.S. House,8,Jennifer Schultz,DFL,1
Cass,Motley,U.S. House,8,WRITE-IN,WI,0
Cass,Motley,State Senate,5,Not on ballot,R,0
Cass,Motley,State Senate,5,Not on ballot,DFL,0
Cass,Motley,State Senate,5,WRITE-IN,WI,0
Cass,Motley,State House,5B,Mike Wiener,R,6
Cass,Motley,State House,5B,Gregg Hendrickson,DFL,2
Cass,Motley,State House,5B,WRITE-IN,WI,0
Cass,Motley,Constitutional Amendment 1,NA,YES,NP,6
Cass,Motley,Constitutional Amendment 1,NA,NO,NP,2
Cass,Otter Tail Peninsula Twp,State Senate,2,DIST Candidate,DIST,2
Cass,Otter Tail Peninsula Twp,President,NA,Donald Trump,R,22
Cass,Otter Tail Peninsula Twp,President,NA,Kamala Harris,DFL,32
Cass,Otter Tail Peninsula Twp,President,NA,Chase Oliver,LIB,0
Cass,Otter Tail Peninsula Twp,President,NA,Cornel West,WTP,0
Cass,Otter Tail Peninsula Twp,President,NA,Jill Stein,G,1
Cass,Otter Tail Peninsula Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,Otter Tail Peninsula Twp,President,NA,Rachele Fruit,SWP,0
Cass,Otter Tail Peninsula Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Otter Tail Peninsula Twp,President,NA,Other Independent,IND,0
Cass,Otter Tail Peninsula Twp,President,NA,WRITE-IN,WI,0
Cass,Otter Tail Peninsula Twp,U.S. Senate,NA,Royce White,R,20
Cass,Otter Tail Peninsula Twp,U.S. Senate,NA,Amy Klobuchar,DFL,33
Cass,Otter Tail Peninsula Twp,U.S. Senate,NA,Rebecca Whiting,LIB,0
Cass,Otter Tail Peninsula Twp,U.S. Senate,NA,Steve Carlson,IA,1
Cass,Otter Tail Peninsula Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Otter Tail Peninsula Twp,U.S. House,8,Pete Stauber,R,25
Cass,Otter Tail Peninsula Twp,U.S. House,8,Jennifer Schultz,DFL,29
Cass,Otter Tail Peninsula Twp,U.S. House,8,WRITE-IN,WI,0
Cass,Otter Tail Peninsula Twp,State Senate,2,Not on ballot,R,0
Cass,Otter Tail Peninsula Twp,State Senate,2,Not on ballot,DFL,0
Cass,Otter Tail Peninsula Twp,State Senate,2,WRITE-IN,WI,0
Cass,Otter Tail Peninsula Twp,State House,2B,Matt Bliss,R,24
Cass,Otter Tail Peninsula Twp,State House,2B,Michael Reyes,DFL,27
Cass,Otter Tail Peninsula Twp,State House,2B,WRITE-IN,WI,1
Cass,Otter Tail Peninsula Twp,Constitutional Amendment 1,NA,YES,NP,50
Cass,Otter Tail Peninsula Twp,Constitutional Amendment 1,NA,NO,NP,3
Cass,Pike Bay Twp,State Senate,2,DIST Candidate,DIST,2
Cass,Pike Bay Twp,President,NA,Donald Trump,R,222
Cass,Pike Bay Twp,President,NA,Kamala Harris,DFL,439
Cass,Pike Bay Twp,President,NA,Chase Oliver,LIB,2
Cass,Pike Bay Twp,President,NA,Cornel West,WTP,4
Cass,Pike Bay Twp,President,NA,Jill Stein,G,4
Cass,Pike Bay Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,Pike Bay Twp,President,NA,Rachele Fruit,SWP,0
Cass,Pike Bay Twp,President,NA,Robert F. Kennedy Jr.,JFA,3
Cass,Pike Bay Twp,President,NA,Other Independent,IND,1
Cass,Pike Bay Twp,President,NA,WRITE-IN,WI,1
Cass,Pike Bay Twp,U.S. Senate,NA,Royce White,R,186
Cass,Pike Bay Twp,U.S. Senate,NA,Amy Klobuchar,DFL,449
Cass,Pike Bay Twp,U.S. Senate,NA,Rebecca Whiting,LIB,9
Cass,Pike Bay Twp,U.S. Senate,NA,Steve Carlson,IA,13
Cass,Pike Bay Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Pike Bay Twp,U.S. House,8,Pete Stauber,R,211
Cass,Pike Bay Twp,U.S. House,8,Jennifer Schultz,DFL,433
Cass,Pike Bay Twp,U.S. House,8,WRITE-IN,WI,2
Cass,Pike Bay Twp,State Senate,2,Not on ballot,R,0
Cass,Pike Bay Twp,State Senate,2,Not on ballot,DFL,0
Cass,Pike Bay Twp,State Senate,2,WRITE-IN,WI,0
Cass,Pike Bay Twp,State House,2B,Matt Bliss,R,195
Cass,Pike Bay Twp,State House,2B,Michael Reyes,DFL,456
Cass,Pike Bay Twp,State House,2B,WRITE-IN,WI,3
Cass,Pike Bay Twp,Constitutional Amendment 1,NA,YES,NP,557
Cass,Pike Bay Twp,Constitutional Amendment 1,NA,NO,NP,67
Cass,Pillager,State Senate,5,DIST Candidate,DIST,5
Cass,Pillager,President,NA,Donald Trump,R,210
Cass,Pillager,President,NA,Kamala Harris,DFL,67
Cass,Pillager,President,NA,Chase Oliver,LIB,0
Cass,Pillager,President,NA,Cornel West,WTP,2
Cass,Pillager,President,NA,Jill Stein,G,1
Cass,Pillager,President,NA,Claudia De la Cruz,SLP,0
Cass,Pillager,President,NA,Rachele Fruit,SWP,0
Cass,Pillager,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Pillager,President,NA,Other Independent,IND,1
Cass,Pillager,President,NA,WRITE-IN,WI,1
Cass,Pillager,U.S. Senate,NA,Royce White,R,182
Cass,Pillager,U.S. Senate,NA,Amy Klobuchar,DFL,78
Cass,Pillager,U.S. Senate,NA,Rebecca Whiting,LIB,5
Cass,Pillager,U.S. Senate,NA,Steve Carlson,IA,5
Cass,Pillager,U.S. Senate,NA,WRITE-IN,WI,2
Cass,Pillager,U.S. House,8,Pete Stauber,R,200
Cass,Pillager,U.S. House,8,Jennifer Schultz,DFL,70
Cass,Pillager,U.S. House,8,WRITE-IN,WI,1
Cass,Pillager,State Senate,5,Not on ballot,R,0
Cass,Pillager,State Senate,5,Not on ballot,DFL,0
Cass,Pillager,State Senate,5,WRITE-IN,WI,0
Cass,Pillager,State House,5B,Mike Wiener,R,199
Cass,Pillager,State House,5B,Gregg Hendrickson,DFL,68
Cass,Pillager,State House,5B,WRITE-IN,WI,1
Cass,Pillager,Constitutional Amendment 1,NA,YES,NP,187
Cass,Pillager,Constitutional Amendment 1,NA,NO,NP,73
Cass,Pine Lake Twp,State Senate,2,DIST Candidate,DIST,2
Cass,Pine Lake Twp,President,NA,Donald Trump,R,101
Cass,Pine Lake Twp,President,NA,Kamala Harris,DFL,67
Cass,Pine Lake Twp,President,NA,Chase Oliver,LIB,0
Cass,Pine Lake Twp,President,NA,Cornel West,WTP,1
Cass,Pine Lake Twp,President,NA,Jill Stein,G,0
Cass,Pine Lake Twp,President,NA,Claudia De la Cruz,SLP,0
Cass,Pine Lake Twp,President,NA,Rachele Fruit,SWP,0
Cass,Pine Lake Twp,President,NA,Robert F. Kennedy Jr.,JFA,0
Cass,Pine Lake Twp,President,NA,Other Independent,IND,0
Cass,Pine Lake Twp,President,NA,WRITE-IN,WI,1
Cass,Pine Lake Twp,U.S. Senate,NA,Royce White,R,91
Cass,Pine Lake Twp,U.S. Senate,NA,Amy Klobuchar,DFL,81
Cass,Pine Lake Twp,U.S. Senate,NA,Rebecca Whiting,LIB,1
Cass,Pine Lake Twp,U.S. Senate,NA,Steve Carlson,IA,0
Cass,Pine Lake Twp,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Pine Lake Twp,U.S. House,8,Pete Stauber,R,112
Cass,Pine Lake Twp,U.S. House,8,Jennifer Schultz,DFL,60
Cass,Pine Lake Twp,U.S. House,8,WRITE-IN,WI,0
Cass,Pine Lake Twp,State Senate,2,Not on ballot,R,0
Cass,Pine Lake Twp,State Senate,2,Not on ballot,DFL,0
Cass,Pine Lake Twp,State Senate,2,WRITE-IN,WI,0
Cass,Pine Lake Twp,State House,2B,Matt Bliss,R,108
Cass,Pine Lake Twp,State House,2B,Michael Reyes,DFL,62
Cass,Pine Lake Twp,State House,2B,WRITE-IN,WI,0
Cass,Pine Lake Twp,Constitutional Amendment 1,NA,YES,NP,133
Cass,Pine Lake Twp,Constitutional Amendment 1,NA,NO,NP,30
Cass,Pine River,State Senate,5,DIST Candidate,DIST,5
Cass,Pine River,President,NA,Donald Trump,R,286
Cass,Pine River,President,NA,Kamala Harris,DFL,135
Cass,Pine River,President,NA,Chase Oliver,LIB,2
Cass,Pine River,President,NA,Cornel West,WTP,6
Cass,Pine River,President,NA,Jill Stein,G,1
Cass,Pine River,President,NA,Claudia De la Cruz,SLP,0
Cass,Pine River,President,NA,Rachele Fruit,SWP,0
Cass,Pine River,President,NA,Robert F. Kennedy Jr.,JFA,1
Cass,Pine River,President,NA,Other Independent,IND,0
Cass,Pine River,President,NA,WRITE-IN,WI,1
Cass,Pine River,U.S. Senate,NA,Royce White,R,242
Cass,Pine River,U.S. Senate,NA,Amy Klobuchar,DFL,153
Cass,Pine River,U.S. Senate,NA,Rebecca Whiting,LIB,10
Cass,Pine River,U.S. Senate,NA,Steve Carlson,IA,7
Cass,Pine River,U.S. Senate,NA,WRITE-IN,WI,0
Cass,Pine River,U.S. House,8,Pete Stauber,R,269
Cass,Pine River,U.S. House,8,Jennifer Schultz,DFL,141
Cass,Pine River,U.S. House,8,WRITE-IN,WI,0
Cass,Pine River,State Senate,5,Not on ballot,R,0
Cass,Pine River,State Senate,5,Not on ballot,DFL,0
