precinct_id,county,precinct_code,precinct_name,total_population,white_pop,black_pop,native_pop,asian_pop,pacific_pop,multiracial_pop,hispanic_pop,vap_18plus,white_vap,black_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,hispanic_vap,white_vap_pct,black_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct,hispanic_vap_pct
WATONWAN - 000075,Watonwan,000075,Odin Twp,165,158,2,1,0,0,3,4,136,134,0,1,0,0,0,2,98.53,0.00,0.74,0.00,0.00,0.00,1.47
WATONWAN - 000085,Watonwan,000085,Riverdale Twp,283,273,0,0,4,0,5,3,213,207,0,0,4,0,2,3,97.18,0.00,0.00,1.88,0.00,0.94,1.41
WATONWAN - 000065,Watonwan,000065,Nelson Twp,237,220,0,0,0,0,16,9,190,183,0,0,0,0,7,4,96.32,0.00,0.00,0.00,0.00,3.68,2.11
WATONWAN - 000090,Watonwan,000090,Rosendale Twp,273,249,0,1,2,0,15,18,219,208,0,1,2,0,4,8,94.98,0.00,0.46,0.91,0.00,1.83,3.65
WATONWAN - 000070,Watonwan,000070,Odin,123,116,2,0,0,0,0,6,87,84,2,0,0,0,0,1,96.55,2.30,0.00,0.00,0.00,0.00,1.15
WATONWAN - 000080,Watonwan,000080,Ormsby,71,68,0,0,1,0,1,1,57,55,0,0,1,0,1,0,96.49,0.00,0.00,1.75,0.00,1.75,0.00
WATONWAN - 000025,Watonwan,000025,Darfur,84,80,1,1,0,0,2,4,72,70,0,1,0,0,1,4,97.22,0.00,1.39,0.00,0.00,1.39,5.56
WATONWAN - 000110,Watonwan,000110,Saint James W-2,2221,1329,5,30,13,0,284,970,1601,1053,2,21,10,0,152,589,65.77,0.12,1.31,0.62,0.00,9.49,36.79
WATONWAN - 000095,Watonwan,000095,Saint James W-1,2572,1589,14,36,17,0,338,1057,1927,1309,6,29,15,0,205,660,67.93,0.31,1.50,0.78,0.00,10.64,34.25
WATONWAN - 000125,Watonwan,000125,Saint James Twp,248,218,0,1,3,0,22,31,202,182,0,1,1,0,15,20,90.10,0.00,0.50,0.50,0.00,7.43,9.90
WATONWAN - 000060,Watonwan,000060,Madelia Twp,305,277,0,2,0,0,18,17,246,233,0,1,0,0,8,8,94.72,0.00,0.41,0.00,0.00,3.25,3.25
GOODHUE - 000175,Goodhue,000175,Stanton Twp,1140,1090,3,3,7,0,34,11,899,866,3,3,7,0,18,9,96.33,0.33,0.33,0.78,0.00,2.00,1.00
GOODHUE - 000180,Goodhue,000180,Vasa Twp,857,812,2,4,0,1,30,9,669,645,0,3,0,1,16,5,96.41,0.00,0.45,0.00,0.15,2.39,0.75
GOODHUE - 000185,Goodhue,000185,Wacouta Twp,377,351,3,3,1,0,16,5,315,306,0,2,0,0,5,1,97.14,0.00,0.63,0.00,0.00,1.59,0.32
GOODHUE - 000190,Goodhue,000190,Wanamingo,1113,1046,14,2,3,0,46,28,840,792,11,2,3,0,30,17,94.29,1.31,0.24,0.36,0.00,3.57,2.02
GOODHUE - 000195,Goodhue,000195,Wanamingo Twp,395,377,1,0,1,0,11,5,342,329,1,0,1,0,7,4,96.20,0.29,0.00,0.29,0.00,2.05,1.17
GOODHUE - 000200,Goodhue,000200,Warsaw Twp,598,555,1,2,8,0,24,12,465,440,1,2,7,0,8,7,94.62,0.22,0.43,1.51,0.00,1.72,1.51
GOODHUE - 000205,Goodhue,000205,Welch Twp,854,648,2,146,5,1,43,42,636,523,2,83,2,0,18,23,82.23,0.31,13.05,0.31,0.00,2.83,3.62
GOODHUE - 000215,Goodhue,000215,Zumbrota P-2,2073,1917,11,10,21,5,77,53,1556,1451,7,3,18,2,54,34,93.25,0.45,0.19,1.16,0.13,3.47,2.19
GOODHUE - 000210,Goodhue,000210,Zumbrota P-1,1653,1534,18,4,15,1,59,42,1211,1144,13,3,11,1,23,25,94.47,1.07,0.25,0.91,0.08,1.90,2.06
GOODHUE - 000220,Goodhue,000220,Zumbrota Twp,619,603,3,0,0,0,12,4,466,459,1,0,0,0,6,1,98.50,0.21,0.00,0.00,0.00,1.29,0.21
GOODHUE - 000005,Goodhue,000005,Bellechester,138,110,1,2,0,0,3,25,106,88,0,2,0,0,2,17,83.02,0.00,1.89,0.00,0.00,1.89,16.04
CLAY - 000005,Clay,000005,Alliance Twp,203,197,2,1,0,0,2,2,166,163,1,0,0,0,2,1,98.19,0.60,0.00,0.00,0.00,1.20,0.60
CLAY - 000010,Clay,000010,Barnesville W-1,1041,984,3,2,2,2,45,23,736,700,3,1,2,2,26,11,95.11,0.41,0.14,0.27,0.27,3.53,1.49
CLAY - 000015,Clay,000015,Barnesville W-2,796,750,1,2,4,0,38,12,579,555,0,2,2,0,19,9,95.85,0.00,0.35,0.35,0.00,3.28,1.55
CLAY - 000020,Clay,000020,Barnesville W-3,922,874,1,5,2,0,38,13,648,629,0,1,2,0,14,5,97.07,0.00,0.15,0.31,0.00,2.16,0.77
CLAY - 000025,Clay,000025,Barnesville Twp,181,176,1,0,0,0,4,4,148,145,0,0,0,0,3,3,97.97,0.00,0.00,0.00,0.00,2.03,2.03
CLAY - 000030,Clay,000030,Comstock,100,99,0,0,0,0,1,3,76,76,0,0,0,0,0,2,100.00,0.00,0.00,0.00,0.00,0.00,2.63
CLAY - 000035,Clay,000035,Cromwell Twp,388,378,0,0,2,0,7,1,279,273,0,0,2,0,3,1,97.85,0.00,0.00,0.72,0.00,1.08,0.36
CLAY - 000040,Clay,000040,Dilworth,4612,3964,157,89,23,1,299,261,3351,2967,90,50,13,1,170,156,88.54,2.69,1.49,0.39,0.03,5.07,4.66
CLAY - 000045,Clay,000045,Eglon Twp,708,684,1,0,1,0,21,3,498,481,0,0,1,0,15,3,96.59,0.00,0.00,0.20,0.00,3.01,0.60
CLAY - 000050,Clay,000050,Elkton Twp,317,301,0,0,0,0,15,5,251,235,0,0,0,0,15,5,93.63,0.00,0.00,0.00,0.00,5.98,1.99
CLAY - 000055,Clay,000055,Elmwood Twp,415,372,1,9,0,0,31,10,299,281,0,4,0,0,12,3,93.98,0.00,1.34,0.00,0.00,4.01,1.00
CLAY - 000240,Clay,000240,Sabin,619,582,2,8,3,0,23,9,394,382,0,0,2,0,10,4,96.95,0.00,0.00,0.51,0.00,2.54,1.02
CLAY - 000065,Clay,000065,Felton Twp,83,69,0,1,0,0,13,1,66,58,0,0,0,0,8,0,87.88,0.00,0.00,0.00,0.00,12.12,0.00
CLAY - 000070,Clay,000070,Flowing Twp,89,79,0,1,0,0,6,2,60,57,0,0,0,0,1,0,95.00,0.00,0.00,0.00,0.00,1.67,0.00
CLAY - 000075,Clay,000075,Georgetown,86,71,0,4,0,0,11,15,56,55,0,0,0,0,1,3,98.21,0.00,0.00,0.00,0.00,1.79,5.36
CLAY - 000080,Clay,000080,Georgetown Twp,135,123,0,1,2,0,6,8,99,93,0,0,2,0,2,2,93.94,0.00,0.00,2.02,0.00,2.02,2.02
CLAY - 000085,Clay,000085,Glyndon,1306,1103,17,21,4,0,135,100,876,768,8,13,2,0,70,49,87.67,0.91,1.48,0.23,0.00,7.99,5.59
CLAY - 000090,Clay,000090,Glyndon Twp,317,293,0,3,0,0,21,15,226,209,0,1,0,0,16,9,92.48,0.00,0.44,0.00,0.00,7.08,3.98
CLAY - 000095,Clay,000095,Goose Prairie Twp,200,194,0,1,1,0,4,14,142,141,0,0,0,0,1,1,99.30,0.00,0.00,0.00,0.00,0.70,0.70
CLAY - 000100,Clay,000100,Hagen Twp,128,117,2,0,1,0,7,4,108,102,0,0,1,0,4,2,94.44,0.00,0.00,0.93,0.00,3.70,1.85
CLAY - 000105,Clay,000105,Hawley,2219,2075,0,17,3,0,103,54,1559,1497,0,6,1,0,47,21,96.02,0.00,0.38,0.06,0.00,3.01,1.35
CLAY - 000110,Clay,000110,Hawley Twp,491,468,0,1,0,0,22,3,367,356,0,1,0,0,10,0,97.00,0.00,0.27,0.00,0.00,2.72,0.00
CLAY - 000115,Clay,000115,Highland Grove Twp,274,261,1,1,0,0,8,3,206,201,0,0,0,0,4,1,97.57,0.00,0.00,0.00,0.00,1.94,0.49
CLAY - 000120,Clay,000120,Hitterdal,199,185,0,0,0,0,14,5,158,149,0,0,0,0,9,5,94.30,0.00,0.00,0.00,0.00,5.70,3.16
CLAY - 000125,Clay,000125,Holy Cross Twp,113,111,0,0,0,0,0,0,94,94,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
CLAY - 000130,Clay,000130,Humboldt Twp,280,273,0,1,2,0,4,2,200,198,0,0,2,0,0,0,99.00,0.00,0.00,1.00,0.00,0.00,0.00
CLAY - 000135,Clay,000135,Keene Twp,153,148,0,2,0,0,3,0,113,109,0,2,0,0,2,0,96.46,0.00,1.77,0.00,0.00,1.77,0.00
CLAY - 000140,Clay,000140,Kragnes Twp,255,243,0,0,0,0,11,3,197,191,0,0,0,0,6,0,96.95,0.00,0.00,0.00,0.00,3.05,0.00
CLAY - 000145,Clay,000145,Kurtz Twp,253,239,1,2,2,0,8,7,180,174,1,2,1,0,2,1,96.67,0.56,1.11,0.56,0.00,1.11,0.56
CLAY - 000150,Clay,000150,Moland Twp,252,246,1,0,0,0,5,0,209,206,0,0,0,0,3,0,98.56,0.00,0.00,0.00,0.00,1.44,0.00
CLAY - 000214,Clay,000214,Moorhead W-4 P-12,3641,3041,204,44,56,0,234,197,2662,2340,114,17,46,0,102,106,87.90,4.28,0.64,1.73,0.00,3.83,3.98
CLAY - 000157,Clay,000157,Moorhead W-1 P-1B,1337,1242,4,17,3,0,56,43,1007,944,3,13,2,0,34,28,93.74,0.30,1.29,0.20,0.00,3.38,2.78
CLAY - 000165,Clay,000165,Moorhead W-2 P-3,2630,2275,93,29,49,0,164,101,1929,1731,44,18,36,0,85,58,89.74,2.28,0.93,1.87,0.00,4.41,3.01
CLAY - 000170,Clay,000170,Moorhead W-2 P-4,5287,4187,408,120,114,2,368,285,3843,3173,237,78,91,1,208,149,82.57,6.17,2.03,2.37,0.03,5.41,3.88
CLAY - 000155,Clay,000155,Moorhead W-1 P-1A,4710,3812,152,139,114,3,417,372,3549,2995,91,98,90,3,225,201,84.39,2.56,2.76,2.54,0.08,6.34,5.66
CLAY - 000195,Clay,000195,Moorhead W-3 P-7,2186,1889,69,50,29,0,124,82,1746,1549,51,32,19,0,80,39,88.72,2.92,1.83,1.09,0.00,4.58,2.23
CLAY - 000212,Clay,000212,Moorhead W-4 P-11,4971,3730,759,90,50,1,261,253,3452,2719,444,66,36,1,135,145,78.77,12.86,1.91,1.04,0.03,3.91,4.20
CLAY - 000160,Clay,000160,Moorhead W-1 P-2,4614,3735,184,167,60,0,377,352,3814,3215,136,121,52,0,229,231,84.29,3.57,3.17,1.36,0.00,6.00,6.06
CLAY - 000190,Clay,000190,Moorhead W-3 P-6B,2912,2484,91,78,55,0,147,164,2359,2078,65,41,45,0,85,108,88.09,2.76,1.74,1.91,0.00,3.60,4.58
CLAY - 000205,Clay,000205,Moorhead W-4 P-9,1799,1510,122,24,18,1,84,77,1377,1176,76,14,13,1,65,57,85.40,5.52,1.02,0.94,0.07,4.72,4.14
CLAY - 000200,Clay,000200,Moorhead W-3 P-8,3960,3466,227,31,35,0,160,92,2831,2533,116,23,29,0,97,62,89.47,4.10,0.81,1.02,0.00,3.43,2.19
CLAY - 000185,Clay,000185,Moorhead W-3 P-6A,1105,940,44,6,49,7,39,41,1086,928,41,6,49,7,35,40,85.45,3.78,0.55,4.51,0.64,3.22,3.68
CLAY - 000210,Clay,000210,Moorhead W-4 P-10,2607,1862,438,74,18,0,167,160,1706,1311,232,38,16,0,76,86,76.85,13.60,2.23,0.94,0.00,4.45,5.04
CLAY - 000180,Clay,000180,Moorhead W-2 P-5B,1616,1184,138,61,33,0,176,127,1273,964,93,45,32,0,120,73,75.73,7.31,3.53,2.51,0.00,9.43,5.73
CLAY - 000215,Clay,000215,Moorhead Twp P-1,152,138,1,0,0,0,11,5,109,108,0,0,0,0,1,0,99.08,0.00,0.00,0.00,0.00,0.92,0.00
CLAY - 000217,Clay,000217,Moorhead Twp P-2,32,28,0,1,1,0,2,4,25,23,0,0,1,0,1,1,92.00,0.00,0.00,4.00,0.00,4.00,4.00
CLAY - 000220,Clay,000220,Morken Twp,151,138,0,0,2,0,10,3,112,105,0,0,2,0,4,2,93.75,0.00,0.00,1.79,0.00,3.57,1.79
CLAY - 000225,Clay,000225,Oakport Twp,506,492,1,2,0,0,10,8,349,342,1,0,0,0,6,2,97.99,0.29,0.00,0.00,0.00,1.72,0.57
CLAY - 000230,Clay,000230,Parke Twp,526,509,0,5,3,0,8,2,403,391,0,4,3,0,5,0,97.02,0.00,0.99,0.74,0.00,1.24,0.00
CLAY - 000235,Clay,000235,Riverton Twp,435,410,0,3,0,0,18,14,333,317,0,3,0,0,10,4,95.20,0.00,0.90,0.00,0.00,3.00,1.20
CLAY - 000245,Clay,000245,Skree Twp,177,167,0,0,1,0,9,1,127,123,0,0,1,0,3,0,96.85,0.00,0.00,0.79,0.00,2.36,0.00
CLAY - 000250,Clay,000250,Spring Prairie Twp,506,496,0,1,0,0,8,1,376,374,0,1,0,0,0,1,99.47,0.00,0.27,0.00,0.00,0.00,0.27
CLAY - 000255,Clay,000255,Tansem Twp,269,255,0,4,0,0,10,0,200,193,0,1,0,0,6,0,96.50,0.00,0.50,0.00,0.00,3.00,0.00
CLAY - 000260,Clay,000260,Ulen,476,433,0,17,0,0,23,3,359,336,0,13,0,0,8,2,93.59,0.00,3.62,0.00,0.00,2.23,0.56
CLAY - 000265,Clay,000265,Ulen Twp,173,164,0,6,0,0,3,0,124,119,0,3,0,0,2,0,95.97,0.00,2.42,0.00,0.00,1.61,0.00
CLAY - 000270,Clay,000270,Viding Twp,98,94,0,0,2,0,1,2,85,82,0,0,2,0,1,1,96.47,0.00,0.00,2.35,0.00,1.18,1.18
CLAY - 000060,Clay,000060,Felton,177,164,0,0,0,1,11,8,133,123,0,0,0,1,8,5,92.48,0.00,0.00,0.00,0.75,6.02,3.76
CLAY - 000175,Clay,000175,Moorhead W-2 P-5A,1130,947,64,6,37,2,57,32,1124,945,64,6,37,2,53,30,84.07,5.69,0.53,3.29,0.18,4.72,2.67
SIBLEY - 000005,Sibley,000005,Alfsborg Twp,285,268,0,0,4,0,11,4,222,216,0,0,1,0,5,2,97.30,0.00,0.00,0.45,0.00,2.25,0.90
SIBLEY - 000010,Sibley,000010,Arlington,2247,1877,35,5,9,1,175,341,1671,1449,27,5,8,1,92,200,86.71,1.62,0.30,0.48,0.06,5.51,11.97
SIBLEY - 000015,Sibley,000015,Arlington Twp,475,460,0,0,2,0,5,6,390,379,0,0,2,0,2,4,97.18,0.00,0.00,0.51,0.00,0.51,1.03
SIBLEY - 000020,Sibley,000020,Bismarck Twp,323,309,1,0,0,1,9,7,223,215,0,0,0,1,6,4,96.41,0.00,0.00,0.00,0.45,2.69,1.79
SIBLEY - 000025,Sibley,000025,Cornish Twp,241,223,2,1,2,0,5,7,192,181,2,1,2,0,2,2,94.27,1.04,0.52,1.04,0.00,1.04,1.04
SIBLEY - 000030,Sibley,000030,Dryden Twp,301,291,1,0,1,0,6,11,232,228,0,0,1,0,1,7,98.28,0.00,0.00,0.43,0.00,0.43,3.02
SIBLEY - 000035,Sibley,000035,Faxon Twp,712,654,1,13,4,1,39,10,533,497,0,8,2,1,25,8,93.25,0.00,1.50,0.38,0.19,4.69,1.50
SIBLEY - 000040,Sibley,000040,Gaylord,2273,1769,17,5,17,1,217,569,1760,1440,5,5,11,1,144,353,81.82,0.28,0.28,0.62,0.06,8.18,20.06
SIBLEY - 000045,Sibley,000045,Gibbon,784,684,6,8,4,1,47,102,595,533,5,4,2,1,26,55,89.58,0.84,0.67,0.34,0.17,4.37,9.24
SIBLEY - 000050,Sibley,000050,Grafton Twp,206,195,0,0,0,2,9,1,163,157,0,0,0,2,4,0,96.32,0.00,0.00,0.00,1.23,2.45,0.00
SIBLEY - 000055,Sibley,000055,Green Isle,591,534,3,3,3,0,37,39,436,403,2,3,0,0,22,26,92.43,0.46,0.69,0.00,0.00,5.05,5.96
SIBLEY - 000060,Sibley,000060,Green Isle Twp,518,498,1,1,3,0,12,5,396,385,0,1,3,0,6,2,97.22,0.00,0.25,0.76,0.00,1.52,0.51
SIBLEY - 000065,Sibley,000065,Henderson,960,908,2,4,1,0,27,31,706,675,1,3,1,0,11,18,95.61,0.14,0.42,0.14,0.00,1.56,2.55
SIBLEY - 000070,Sibley,000070,Henderson Twp,665,641,0,0,2,0,17,7,504,488,0,0,2,0,13,6,96.83,0.00,0.00,0.40,0.00,2.58,1.19
SIBLEY - 000075,Sibley,000075,Jessenland Twp,427,414,0,1,3,0,8,6,348,340,0,1,3,0,3,3,97.70,0.00,0.29,0.86,0.00,0.86,0.86
SIBLEY - 000080,Sibley,000080,Kelso Twp,269,250,1,0,2,1,15,5,212,201,1,0,1,1,8,2,94.81,0.47,0.00,0.47,0.47,3.77,0.94
SIBLEY - 000082,Sibley,000082,Le Sueur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SIBLEY - 000085,Sibley,000085,Moltke Twp,268,262,0,0,0,0,2,6,204,198,0,0,0,0,2,5,97.06,0.00,0.00,0.00,0.00,0.98,2.45
SIBLEY - 000090,Sibley,000090,New Auburn,411,366,3,2,0,0,33,32,328,298,1,1,0,0,21,16,90.85,0.30,0.30,0.00,0.00,6.40,4.88
SIBLEY - 000095,Sibley,000095,New Auburn Twp,387,368,3,1,2,0,13,5,306,295,0,1,2,0,8,4,96.41,0.00,0.33,0.65,0.00,2.61,1.31
SIBLEY - 000100,Sibley,000100,Severance Twp,219,214,0,4,0,0,1,5,174,172,0,2,0,0,0,2,98.85,0.00,1.15,0.00,0.00,0.00,1.15
SIBLEY - 000105,Sibley,000105,Sibley Twp,238,233,1,0,2,0,1,4,185,182,1,0,2,0,0,3,98.38,0.54,0.00,1.08,0.00,0.00,1.62
SIBLEY - 000110,Sibley,000110,Transit Twp,250,244,0,0,2,2,2,3,206,201,0,0,2,2,1,3,97.57,0.00,0.00,0.97,0.97,0.49,1.46
SIBLEY - 000115,Sibley,000115,Washington Lake Twp,454,441,0,0,5,0,5,4,364,354,0,0,5,0,2,3,97.25,0.00,0.00,1.37,0.00,0.55,0.82
SIBLEY - 000120,Sibley,000120,Winthrop,1332,1201,7,3,8,1,63,105,1053,957,7,2,8,1,39,74,90.88,0.66,0.19,0.76,0.09,3.70,7.03
AITKIN - 000005,Aitkin,000005,Aitkin,2168,2023,20,42,9,0,58,30,1754,1652,12,35,8,0,32,18,94.18,0.68,2.00,0.46,0.00,1.82,1.03
AITKIN - 000010,Aitkin,000010,Aitkin Twp,910,854,4,0,6,0,37,27,698,664,1,0,4,0,26,15,95.13,0.14,0.00,0.57,0.00,3.72,2.15
AITKIN - 000015,Aitkin,000015,Ball Bluff Twp,272,266,1,2,0,0,3,2,237,233,0,2,0,0,2,2,98.31,0.00,0.84,0.00,0.00,0.84,0.84
AITKIN - 000020,Aitkin,000020,Balsam Twp,32,27,0,0,0,0,5,0,25,22,0,0,0,0,3,0,88.00,0.00,0.00,0.00,0.00,12.00,0.00
AITKIN - 000025,Aitkin,000025,Beaver Twp,62,59,0,0,0,0,2,0,55,52,0,0,0,0,2,0,94.55,0.00,0.00,0.00,0.00,3.64,0.00
AITKIN - 000030,Aitkin,000030,Clark Twp,116,113,0,0,0,0,1,1,95,94,0,0,0,0,0,0,98.95,0.00,0.00,0.00,0.00,0.00,0.00
AITKIN - 000150,Aitkin,000150,Palisade,162,138,1,14,0,0,9,2,133,120,0,10,0,0,3,0,90.23,0.00,7.52,0.00,0.00,2.26,0.00
AITKIN - 000230,Aitkin,000230,Workman Twp,212,202,1,3,0,0,6,2,174,167,0,2,0,0,5,0,95.98,0.00,1.15,0.00,0.00,2.87,0.00
BLUE EARTH - 000005,Blue Earth,000005,Amboy,530,481,3,0,1,1,41,22,398,371,3,0,0,1,20,9,93.22,0.75,0.00,0.00,0.25,5.03,2.26
BLUE EARTH - 000235,Blue Earth,000235,Shelby Twp,251,231,0,3,0,0,10,12,199,184,0,3,0,0,6,8,92.46,0.00,1.51,0.00,0.00,3.02,4.02
BLUE EARTH - 000010,Blue Earth,000010,Beauford Twp,376,359,1,0,2,0,14,4,296,291,0,0,2,0,3,3,98.31,0.00,0.00,0.68,0.00,1.01,1.01
BLUE EARTH - 000095,Blue Earth,000095,Madison Lake,1247,1171,16,1,6,0,36,27,924,882,7,1,6,0,22,12,95.45,0.76,0.11,0.65,0.00,2.38,1.30
BLUE EARTH - 000015,Blue Earth,000015,Butternut Valley Twp,298,286,0,0,0,0,11,3,232,222,0,0,0,0,9,3,95.69,0.00,0.00,0.00,0.00,3.88,1.29
BLUE EARTH - 000090,Blue Earth,000090,McPherson Twp,424,416,1,1,0,0,5,5,329,323,1,1,0,0,3,1,98.18,0.30,0.30,0.00,0.00,0.91,0.30
BLUE EARTH - 000020,Blue Earth,000020,Cambria Twp,255,248,0,0,0,0,6,1,202,199,0,0,0,0,3,0,98.51,0.00,0.00,0.00,0.00,1.49,0.00
BLUE EARTH - 000025,Blue Earth,000025,Ceresco Twp,181,175,0,0,0,0,6,4,143,142,0,0,0,0,1,2,99.30,0.00,0.00,0.00,0.00,0.70,1.40
BLUE EARTH - 000050,Blue Earth,000050,Good Thunder,560,520,0,2,2,0,36,9,426,402,0,2,1,0,21,2,94.37,0.00,0.47,0.23,0.00,4.93,0.47
BLUE EARTH - 000055,Blue Earth,000055,Jamestown Twp,679,660,1,0,1,0,13,11,519,506,0,0,0,0,9,10,97.50,0.00,0.00,0.00,0.00,1.73,1.93
BLUE EARTH - 000065,Blue Earth,000065,Lake Crystal,2539,2373,27,4,6,0,112,96,1866,1771,17,3,1,0,59,47,94.91,0.91,0.16,0.05,0.00,3.16,2.52
BLUE EARTH - 000070,Blue Earth,000070,Le Ray Twp,770,729,0,0,3,0,21,28,603,585,0,0,3,0,7,11,97.01,0.00,0.00,0.50,0.00,1.16,1.82
BLUE EARTH - 000030,Blue Earth,000030,Danville Twp,226,222,0,0,1,0,3,1,182,180,0,0,1,0,1,0,98.90,0.00,0.00,0.55,0.00,0.55,0.00
BLUE EARTH - 000035,Blue Earth,000035,Decoria Twp,1146,1097,1,3,5,0,32,20,859,839,1,2,4,0,11,10,97.67,0.12,0.23,0.47,0.00,1.28,1.16
BLUE EARTH - 000040,Blue Earth,000040,Eagle Lake,3268,2915,82,10,41,1,189,116,2317,2133,50,8,24,1,77,61,92.06,2.16,0.35,1.04,0.04,3.32,2.63
BLUE EARTH - 000045,Blue Earth,000045,Garden City Twp,844,804,3,5,2,0,20,12,650,629,2,4,0,0,8,3,96.77,0.31,0.62,0.00,0.00,1.23,0.46
BLUE EARTH - 000060,Blue Earth,000060,Judson Twp,534,509,1,2,1,0,12,8,430,416,0,0,1,0,4,5,96.74,0.00,0.00,0.23,0.00,0.93,1.16
BLUE EARTH - 000075,Blue Earth,000075,Lime Twp,946,897,3,1,9,0,32,17,735,705,2,1,4,0,19,11,95.92,0.27,0.14,0.54,0.00,2.59,1.50
BLUE EARTH - 000080,Blue Earth,000080,Lincoln Twp,205,191,2,0,1,0,10,7,171,161,1,0,1,0,7,4,94.15,0.58,0.00,0.58,0.00,4.09,2.34
BLUE EARTH - 000085,Blue Earth,000085,Lyra Twp,294,272,1,3,1,0,14,3,224,218,1,3,0,0,1,2,97.32,0.45,1.34,0.00,0.00,0.45,0.89
BLUE EARTH - 000170,Blue Earth,000170,Mankato W-2 P-16,3607,3217,94,12,59,5,159,159,2655,2411,55,9,42,5,90,106,90.81,2.07,0.34,1.58,0.19,3.39,3.99
BLUE EARTH - 000150,Blue Earth,000150,Mankato W-1 P-12,1641,1369,53,12,49,1,119,133,1360,1174,29,9,42,0,75,92,86.32,2.13,0.66,3.09,0.00,5.51,6.76
BLUE EARTH - 000106,Blue Earth,000106,Mankato W-5 P-3,1471,1308,23,8,24,0,84,68,1094,1003,6,6,23,0,34,45,91.68,0.55,0.55,2.10,0.00,3.11,4.11
BLUE EARTH - 000155,Blue Earth,000155,Mankato W-4 P-13,2117,1617,203,22,75,0,130,158,1798,1432,142,20,74,0,81,109,79.64,7.90,1.11,4.12,0.00,4.51,6.06
BLUE EARTH - 000175,Blue Earth,000175,Mankato W-2 P-17,553,475,14,2,8,0,39,26,423,391,5,2,6,0,10,18,92.43,1.18,0.47,1.42,0.00,2.36,4.26
BLUE EARTH - 000165,Blue Earth,000165,Mankato W-2 P-15,6568,5368,503,30,148,3,379,356,5426,4682,295,27,122,3,197,218,86.29,5.44,0.50,2.25,0.06,3.63,4.02
BLUE EARTH - 000142,Blue Earth,000142,Mankato W-4 P-10A,2577,2036,214,13,91,1,166,141,2154,1758,132,11,89,1,115,114,81.62,6.13,0.51,4.13,0.05,5.34,5.29
BLUE EARTH - 000125,Blue Earth,000125,Mankato W-3 P-7,2066,1347,276,14,244,3,122,126,1794,1198,199,8,234,0,102,109,66.78,11.09,0.45,13.04,0.00,5.69,6.08
BLUE EARTH - 000140,Blue Earth,000140,Mankato W-4 P-10,2896,2293,212,24,70,5,231,204,2381,1958,158,22,57,5,136,149,82.23,6.64,0.92,2.39,0.21,5.71,6.26
BLUE EARTH - 000100,Blue Earth,000100,Mankato W-5 P-1,1368,1080,167,11,13,0,83,64,1071,907,85,11,13,0,46,41,84.69,7.94,1.03,1.21,0.00,4.30,3.83
BLUE EARTH - 000240,Blue Earth,000240,Skyline,288,266,2,3,1,1,12,9,224,211,2,0,1,1,7,2,94.20,0.89,0.00,0.45,0.45,3.12,0.89
BLUE EARTH - 000260,Blue Earth,000260,Vernon Center Twp,250,237,2,1,2,0,6,8,201,193,2,1,0,0,4,5,96.02,1.00,0.50,0.00,0.00,1.99,2.49
BLUE EARTH - 000250,Blue Earth,000250,Sterling Twp,244,229,3,0,1,0,11,7,196,185,1,0,0,0,10,7,94.39,0.51,0.00,0.00,0.00,5.10,3.57
BLUE EARTH - 000255,Blue Earth,000255,Vernon Center,328,314,3,0,1,0,9,14,249,238,3,0,1,0,7,9,95.58,1.20,0.00,0.40,0.00,2.81,3.61
BLUE EARTH - 000160,Blue Earth,000160,Mankato W-1 P-14,3499,2797,310,25,100,1,193,180,2754,2269,219,21,79,1,108,138,82.39,7.95,0.76,2.87,0.04,3.92,5.01
BLUE EARTH - 000145,Blue Earth,000145,Mankato W-1 P-11,3700,2469,664,15,240,7,223,222,3129,2142,500,13,224,7,172,173,68.46,15.98,0.42,7.16,0.22,5.50,5.53
BLUE EARTH - 000135,Blue Earth,000135,Mankato W-3 P-9,5648,4232,594,21,273,0,362,343,4606,3549,419,11,246,0,238,260,77.05,9.10,0.24,5.34,0.00,5.17,5.64
BLUE EARTH - 000197,Blue Earth,000197,Mankato Twp P-2,1608,1522,11,1,21,0,41,27,1265,1201,5,1,18,0,31,20,94.94,0.40,0.08,1.42,0.00,2.45,1.58
BLUE EARTH - 000195,Blue Earth,000195,Mankato Twp P-1,210,207,0,0,0,0,3,0,159,158,0,0,0,0,1,0,99.37,0.00,0.00,0.00,0.00,0.63,0.00
BLUE EARTH - 000200,Blue Earth,000200,Mapleton,1710,1604,15,2,5,0,71,63,1304,1252,9,0,5,0,32,30,96.01,0.69,0.00,0.38,0.00,2.45,2.30
BLUE EARTH - 000205,Blue Earth,000205,Mapleton Twp,285,261,0,0,0,0,21,6,221,205,0,0,0,0,13,5,92.76,0.00,0.00,0.00,0.00,5.88,2.26
BLUE EARTH - 000210,Blue Earth,000210,Medo Twp,321,304,0,0,1,0,16,7,246,236,0,0,1,0,9,4,95.93,0.00,0.00,0.41,0.00,3.66,1.63
